poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,0.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,2.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,7.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,7.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,11.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,8.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,13.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,7.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,19.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,12.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,8.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,2.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,15.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,10.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,18.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,16.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,9.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,10.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,19.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,19.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,15.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,22.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,28.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,25.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,16.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,27.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,20.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,42.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,31.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,42.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,26.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,37.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,38.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,30.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,48.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,38.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,49.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,61.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,45.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,47.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,63.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,50.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,62.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,69.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,57.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,82.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,75.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,76.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,73.0,0.01,0.05,0.05,1.0,500000.0,9.5e6,10000000
