poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,1.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,4.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,2.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,2.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,6.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,7.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,16.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,28.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,15.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,20.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,21.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,28.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,29.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,48.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,31.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,48.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,39.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,54.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,37.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,52.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,58.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,60.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,85.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,73.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,82.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,82.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,82.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,83.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,86.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,99.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,107.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,97.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,113.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,112.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,117.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,152.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,137.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,160.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,156.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,176.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,180.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,180.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,182.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,180.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,204.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,221.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,204.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
