timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
1.428e6,0.09731560440562248,1.2492258609316063,0.42730008774122546,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.14312573712117277,1.5125048232278762,0.518413434117969,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.23841581153825495,1.7642647828003906,0.6021139189383118,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.33485311057702105,2.3747256975278637,0.8134326150496074,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.4343952690516561,2.629518915204059,0.8976871711612837,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.5358233857687565,2.8086304410082397,0.9595396585756655,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.6339063392655175,2.6649890322441054,0.9112190480824547,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.7277837832062057,2.5445039407338284,0.8706296284448809,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.8259376414919914,2.4299272628600415,0.8308727618179075,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,0.9243210918481215,2.2247259032165374,0.7608043675898984,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.022182801803496,2.116034829256386,0.7236505332416587,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.1173471327217428,1.943823211397823,0.6647334700856765,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.213688464411393,1.8452634501959828,0.6311054644912446,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.313273450527723,1.7304222232285205,0.5913968813243734,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.4107318949698813,1.6505204015579598,0.5640869267746305,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.506640864861161,1.550127095218709,0.5300859233747947,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.6034451523315203,1.4759934022066035,0.504713923705472,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.7014414145142422,1.4178043778825495,0.4846600613166495,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.7987265555996903,1.356120071452747,0.46353447933693487,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.8957888248253194,1.3027159080049817,0.4454400698558697,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,1.9943789369970213,1.2486764011465272,0.42703234619829544,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.0914301624586282,1.1940456697151374,0.40839145514464825,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.187082507395002,1.1641904530083242,0.3981760963405006,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.2849417235593523,1.1348783420577848,0.38796175728317694,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.382710404909207,1.0971591215260885,0.3749763357763337,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.4799731415277058,1.0534014528816247,0.3602955993349109,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.5776972027758394,1.0303075701592892,0.3522583714528962,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.67554753703456,0.9908222817563541,0.3388129700651402,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.772503006914722,0.9764573730650465,0.3338625143055403,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.8692806372181447,0.9525298692622085,0.32566585714450397,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,2.96593377447594,0.9209451682070299,0.314964611498629,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.0635297477775563,0.9028707466154415,0.3087393619046549,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.428e6,3.1614185011165015,0.8801146007901967,0.3009213377352612,0.01,0.05,0.05,1.0,500000.0,9.5e6
