poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,5.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,13.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,6.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,15.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,19.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,15.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,17.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,17.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,33.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,35.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,30.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,37.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,46.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,46.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,75.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,56.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,76.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,71.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,98.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,91.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,84.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,146.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,133.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,158.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,157.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,168.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,199.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,184.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,204.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,203.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,254.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,268.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,264.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,286.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,303.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,331.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,325.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,338.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,320.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,332.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,361.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,351.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,307.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,325.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,303.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,244.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,281.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,263.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,245.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,250.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,241.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.5,186.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,161.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.5,156.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,140.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.5,130.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,92.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.5,81.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.0,77.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.5,70.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.0,37.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.5,29.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.0,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.5,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.0,21.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
35.5,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.0,10.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
36.5,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
37.0,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
37.5,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
38.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
38.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
39.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
39.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
40.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
40.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
41.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
41.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
42.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
42.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
43.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
43.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
44.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
44.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
45.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
45.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
46.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
46.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
47.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
47.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
48.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
48.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
49.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
49.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
50.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
50.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
51.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
51.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
52.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
52.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
53.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
53.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
54.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
54.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
55.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
55.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
56.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
56.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
57.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
57.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
58.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
58.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
59.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
59.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
60.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
60.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
61.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
61.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
62.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
62.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
63.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
63.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
64.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
64.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
65.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
65.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
66.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
66.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
67.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
67.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
68.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
68.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
69.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
69.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
70.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
70.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
71.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
71.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
72.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
72.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
73.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
73.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
74.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
74.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
75.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
75.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
76.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
76.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
77.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
77.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
78.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
78.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
79.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
79.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
80.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
80.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
81.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
81.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
82.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
82.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
83.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
83.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
84.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
84.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
85.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
85.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
86.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
86.5,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
