poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,5.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,5.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,6.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,9.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,10.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,10.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,13.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,6.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,9.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,17.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,15.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,17.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,18.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,17.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,27.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,21.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,22.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
11.2,27.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,0
