poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.5,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.5,5.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,4.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.5,3.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,5.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.5,8.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,16.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.5,17.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,21.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.5,28.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,35.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
6.5,44.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,40.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
7.5,51.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,67.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
8.5,72.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,67.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
9.5,79.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,96.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
10.5,105.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,108.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
11.5,114.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
12.0,126.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
12.5,137.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
13.0,183.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
13.5,160.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
14.0,193.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
14.5,205.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
15.0,225.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
15.5,208.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
16.0,220.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
16.5,254.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
17.0,281.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
17.5,277.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
18.0,299.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
18.5,347.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
19.0,350.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
19.5,379.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
20.0,364.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
