poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,2.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,4.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,4.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,5.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,13.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,10.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,12.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,21.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,15.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,26.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,29.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,30.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,24.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,49.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,56.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,51.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,64.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,52.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,65.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,73.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,81.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,80.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,89.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,109.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,96.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,102.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,125.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,112.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,89.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,132.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,115.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,155.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,121.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,150.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,135.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,173.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,151.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,140.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,127.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,170.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,170.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,163.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,155.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,167.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,167.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,173.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,169.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,187.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,173.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,181.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,178.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,176.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
