poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,9.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,10.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,15.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,14.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,19.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,21.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,37.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,38.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,41.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,58.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,48.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,88.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,72.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,79.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,90.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,88.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,103.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,116.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,115.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,153.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,135.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,140.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,175.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,187.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,180.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,210.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,208.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,219.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,265.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,260.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,289.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,285.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,303.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,298.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,344.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,385.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,344.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,335.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,300.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,321.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,311.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,276.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,284.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,287.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,261.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,244.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,226.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,197.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.5,194.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,171.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.5,145.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,143.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.5,132.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,121.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.5,88.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.0,68.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.5,61.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.0,56.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.5,46.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.0,42.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.5,28.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
