poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,2.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,2.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,6.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,12.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,15.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,22.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,23.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,23.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,25.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,42.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,45.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,43.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,68.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,64.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,73.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,93.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,94.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,111.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,112.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,130.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,137.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,158.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,188.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,176.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,236.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,176.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,215.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,215.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,256.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,262.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,255.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,306.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,283.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,303.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,330.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,364.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,370.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,343.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,362.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,348.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,323.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,367.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,310.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,293.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,269.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,261.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,229.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,251.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,222.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,166.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,179.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,167.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,147.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
