timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
1.0e7,0.14035337688976313,0.41103531215300493,0.0008012469399151839,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.23118883655542335,3.9426382139536615,0.007666124603025739,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.36865297629669136,13.49221939932563,0.026245943049120552,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.49578181434181856,16.30637064660432,0.03172196655141407,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.6316992266781518,23.607226767494524,0.04591709486887519,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.7765730964377991,29.877810829903364,0.05812746600388966,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.9118261737934198,27.776780543528883,0.054036208604132496,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.0467729057487014,37.49047269163503,0.07291548755994738,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.1862805975307404,40.875213999659444,0.07951315979593208,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.3291722231417957,50.53609043064344,0.09831275280336645,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.4707713835122431,52.528493683619374,0.10216517470008113,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.6084526684259386,57.395452566347316,0.11165318415153633,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.7510464099569683,67.49650555624287,0.13128097355722965,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.8948722009262244,72.87887226640484,0.14175649160680054,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.0331158518868166,74.03322847802185,0.14401250887286304,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.1717551154026,83.84880256795282,0.16309272993711704,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.3115065744531664,86.01592096590537,0.1673306387202738,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.4517589855222015,97.15126079301082,0.18896407303710366,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.5928660782449326,99.6196008986835,0.19378974370198612,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.733969286639893,106.77442548084373,0.2077037443883661,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.874637732216465,111.26611005120549,0.21642829737933825,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.0146584286898803,117.34622260093072,0.22826699733492598,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.154129197473871,124.13240623283266,0.24143997161294156,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.2951436030870127,131.17125529715392,0.2551553605495765,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.435422222855883,132.3297022945248,0.25740557605449477,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.5758965302390724,146.0287027808904,0.2840501160592307,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.7182917976163745,149.45663258380176,0.2906911817705686,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.8592771901868836,157.4357839933738,0.3062374596188125,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.998671825034765,158.53005016429478,0.3083706369193103,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.138328464880112,170.9373261316573,0.332516170027802,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.277650979489294,173.21698819017632,0.3369157980046816,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.418480022919902,191.73980860237896,0.37293845309436974,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.559417152720413,195.4263166109691,0.3801228217717561,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.700072919069511,209.92624032091516,0.40833595789640853,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.840476814396357,222.71370729835334,0.4332128971383852,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,4.980787286520819,242.44348259969738,0.4715844174491089,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.121288671183869,261.7457251044734,0.5091180547249002,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.2610479620771216,289.05321340127375,0.5622742200748383,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.401531308976948,325.7427363802099,0.6336047665684017,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.542043472639002,374.44912167432665,0.7283606165987841,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.681874099055399,428.2092167321367,0.8329352596397894,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.822277572553842,514.1206358017869,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,5.894841829370074,5.613661103338181,0.010920457878452087,0.03,0.05,0.05,1.0,500000.0,9.5e6
