poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,11.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,12.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,10.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,17.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,13.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,13.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,25.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,22.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,37.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,34.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,35.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,39.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,40.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,54.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,63.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,43.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,65.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,93.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,102.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,66.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,111.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,121.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,109.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,0
