TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,id
2.6e6,0.05002799,50.806160000000006,-3873.6130000000003,0.0,-3275.838,1163.076,-0.1363072,2356.118,2355.9809999999998,0.00021301340000000002,0.01791837,0.01736993,0.035288299999999995,0.010.050.055000.01.00.001
2.7e6,0.04999750000000001,51.54344999999999,-3916.018,0.0,-3317.558,1162.367,-0.1390447,2398.7799999999997,2398.6419999999994,0.00021359699999999997,0.017920230000000002,0.01736474,0.03528498,0.010.050.055000.01.00.001
2.8e6,0.050008989999999996,52.118550000000006,-3956.4659999999994,0.0,-3356.923,1162.635,-0.1415671,2439.358,2439.215,0.00020191829999999998,0.01795046,0.01736713,0.035317600000000005,0.010.050.055000.01.00.001
2.9e6,0.04999173999999999,52.70082,-3991.8,0.0,-3391.6340000000005,1162.232,-0.14383230000000002,2475.879,2475.736,0.00019396489999999998,0.017953240000000002,0.01736704,0.03532026,0.010.050.055000.01.00.001
3.0e6,0.050002990000000004,53.15442,-4024.107,0.0,-3423.182,1162.494,-0.1458508,2508.996,2508.8469999999998,0.0001904756,0.01797199,0.01736797,0.035339960000000004,0.010.050.055000.01.00.001
3.1e6,0.050002599999999994,53.655060000000006,-4056.1699999999996,0.0,-3454.55,1162.4850000000001,-0.1478749,2542.148,2542.0,0.0001827513,0.01798472,0.017368,0.03535275,0.010.050.055000.01.00.001
3.2e6,0.04999498,54.06604,-4085.6140000000005,0.0,-3483.6639999999998,1162.31,-0.14976489999999998,2573.766,2573.616,0.0001770709,0.017988920000000002,0.01735823,0.035347159999999996,0.010.050.055000.01.00.001
3.3e6,0.05001129,54.52544,-4114.807999999999,0.0,-3511.9499999999994,1162.687,-0.1515652,2604.13,2603.978,0.00017454010000000003,0.017995340000000002,0.017380899999999998,0.03537623,0.010.050.055000.01.00.001
3.4e6,0.050004950000000006,54.89924,-4141.141,0.0,-3537.8650000000002,1162.539,-0.1532468,2632.0560000000005,2631.9040000000005,0.0001687547,0.0180076,0.01737142,0.03537905,0.010.050.055000.01.00.001
3.5e6,0.04998656,55.20528,-4166.394,0.0,-3562.9199999999996,1162.113,-0.1548908,2659.685,2659.529,0.0001615486,0.018008859999999998,0.01736338,0.03537224,0.010.050.055000.01.00.001
3.6e6,0.050010559999999996,55.74365,-4190.239999999999,0.0,-3585.7309999999998,1162.671,-0.1563266,2683.7560000000003,2683.6,0.000160615,0.018035870000000002,0.017368349999999998,0.035404210000000005,0.010.050.055000.01.00.001
3.7e6,0.04998971,56.08687,-4214.454,0.0,-3609.7649999999994,1162.186,-0.1579085,2710.549,2710.391,0.0001516892,0.01804506,0.017348750000000003,0.035393810000000005,0.010.050.055000.01.00.001
3.8e6,0.050009250000000005,56.446630000000006,-4237.25,0.0,-3631.8840000000005,1162.6399999999999,-0.15930609999999995,2734.602,2734.4429999999998,0.0001503923,0.01804721,0.017366760000000002,0.03541397999999999,0.010.050.055000.01.00.001
3.9e6,0.05001061,56.74096999999999,-4259.615,0.0,-3653.4880000000003,1162.6689999999999,-0.16069779999999997,2758.2410000000004,2758.0799999999995,0.0001434173,0.01806886,0.017375290000000005,0.035444159999999995,0.010.050.055000.01.00.001
4.0e6,0.04999685999999999,57.13470000000001,-4281.738,0.0,-3675.4479999999994,1162.3519999999999,-0.1621353,2783.0209999999997,2782.8599999999997,0.0001386598,0.018059219999999994,0.017370180000000002,0.03542939,0.010.050.055000.01.00.001
4.1e6,0.04999099,57.50596,-4301.874,0.0,-3695.0020000000004,1162.217,-0.16340559999999998,2805.29,2805.123,0.00013776630000000002,0.018077050000000004,0.017365949999999998,0.035442999999999995,0.010.050.055000.01.00.001
4.2e6,0.05001067,57.753139999999995,-4321.992,0.0,-3714.4129999999996,1162.6730000000002,-0.1646284,2826.9039999999995,2826.74,0.0001298582,0.01808824,0.0173844,0.035472619999999996,0.010.050.055000.01.00.001
4.3e6,0.04999944,58.25019000000001,-4340.789,0.0,-3732.7949999999996,1162.4119999999998,-0.1658311,2848.4190000000003,2848.2519999999995,0.000136768,0.018099949999999997,0.017367260000000002,0.03546718,0.010.050.055000.01.00.001
4.4e6,0.050027619999999995,58.60387999999999,-4359.405000000001,0.0,-3750.6629999999996,1163.0660000000003,-0.1669418,2868.4669999999996,2868.3,0.0001315636,0.01810896,0.01738371,0.035492659999999995,0.010.050.055000.01.00.001
4.5e6,0.05000148,58.79928000000001,-4376.407,0.0,-3767.5550000000003,1162.46,-0.1680707,2889.303,2889.1349999999993,0.00012646959999999997,0.01811637,0.01737091,0.03548728,0.010.050.055000.01.00.001
4.6e6,0.05000850999999999,59.18954999999998,-4395.362999999999,0.0,-3786.1839999999997,1162.623,-0.1692621,2910.7239999999997,2910.557,0.00012144779999999999,0.01812774,0.01735556,0.035483289999999994,0.010.050.055000.01.00.001
4.7e6,0.049996639999999995,59.476839999999996,-4414.397,0.0,-3804.6510000000003,1162.3469999999998,-0.1704712,2931.8520000000003,2931.682,0.00012161450000000001,0.018125830000000002,0.01737552,0.03550133,0.010.050.055000.01.00.001
4.8e6,0.05000306,59.66251,-4431.327,0.0,-3821.036,1162.4950000000001,-0.17151869999999997,2950.55,2950.3779999999997,0.00011154920999999999,0.01814812,0.01737627,0.03552442,0.010.050.055000.01.00.001
4.9e6,0.049999379999999996,60.07383,-4447.934,0.0,-3837.256999999999,1162.41,-0.17257070000000002,2969.9289999999996,2969.7560000000003,0.00011906871000000001,0.01815091,0.01737182,0.035522740000000004,0.010.050.055000.01.00.001
5.0e6,0.050000840000000005,60.31971,-4461.904,0.0,-3850.9089999999997,1162.4450000000002,-0.17344940000000003,2986.943,2986.7709999999997,0.00011400604,0.018160150000000003,0.01736713,0.0355273,0.010.050.055000.01.00.001
5.1e6,0.04997705,60.580169999999995,-4476.802000000001,0.0,-3865.786,1161.8920000000003,-0.1744447,3005.954,3005.781,0.00011442978000000001,0.018157580000000003,0.017354429999999997,0.035512010000000004,0.010.050.055000.01.00.001
5.2e6,0.05000591,60.83824,-4489.916,0.0,-3878.2270000000003,1162.5610000000001,-0.17520429999999998,3021.2490000000003,3021.0729999999994,0.00010868373000000001,0.01817093,0.0173679,0.03553886,0.010.050.055000.01.00.001
5.3e6,0.049989509999999994,61.014340000000004,-4503.57,0.0,-3891.5209999999997,1162.181,-0.1760864,3038.6349999999998,3038.4579999999996,0.00010004395999999999,0.018177270000000002,0.01737328,0.03555055,0.010.050.055000.01.00.001
5.4e6,0.05001610000000001,61.21837999999999,-4518.947,0.0,-3906.2940000000003,1162.801,-0.1769997,3056.391,3056.214,9.316189e-5,0.01820396,0.01737232,0.03557628,0.010.050.055000.01.00.001
5.5e6,0.04999632,61.52944000000001,-4531.863,0.0,-3919.1399999999994,1162.34,-0.17785820000000002,3073.6130000000003,3073.4350000000004,9.496318999999999e-5,0.018198609999999997,0.0173623,0.03556089999999999,0.010.050.055000.01.00.001
5.6e6,0.0500113,61.84051000000001,-4545.44,0.0,-3931.9619999999995,1162.6870000000001,-0.1786629,3090.162,3089.9829999999997,9.626464e-5,0.018208079999999998,0.01738157,0.03558968,0.010.050.055000.01.00.001
5.7e6,0.05001654,62.03428,-4558.383,0.0,-3944.614,1162.81,-0.1794712,3106.6719999999996,3106.493,9.189588e-5,0.018217030000000002,0.01737883,0.03559585,0.010.050.055000.01.00.001
5.8e6,0.05001576,62.38854,-4571.097000000001,0.0,-3956.9800000000005,1162.791,-0.1802702,3122.999,3122.8190000000004,9.653452e-5,0.018220900000000005,0.01737446,0.035595390000000005,0.010.050.055000.01.00.001
5.9e6,0.050012669999999995,62.67949,-4584.9839999999995,0.0,-3970.381,1162.718,-0.1811396,3140.2230000000004,3140.04,9.773835000000003e-5,0.018234939999999998,0.017373009999999998,0.03560797,0.010.050.055000.01.00.001
6.0e6,0.0500154,62.76901,-4594.984,0.0,-3980.3910000000005,1162.783,-0.18178119999999998,3154.2830000000004,3154.102,8.477663e-5,0.01823936,0.01736223,0.03560158,0.010.050.055000.01.00.001
6.1e6,0.04999931,62.95339,-4605.676,0.0,-3990.7850000000008,1162.4100000000003,-0.182476,3169.566,3169.384,9.24951e-5,0.01824212,0.01736683,0.03560893,0.010.050.055000.01.00.001
6.2e6,0.05001257,63.24195000000001,-4616.117,0.0,-4000.8059999999996,1162.7190000000003,-0.1831026,3184.0759999999996,3183.8920000000007,8.453005000000001e-5,0.01824776,0.017369509999999998,0.03561726,0.010.050.055000.01.00.001
6.3e6,0.0500139,63.501099999999994,-4626.992,0.0,-4011.2309999999998,1162.7490000000003,-0.18377329999999997,3199.1589999999997,3198.9759999999997,8.110092e-5,0.01826466,0.01736505,0.035629709999999995,0.010.050.055000.01.00.001
6.4e6,0.050001260000000006,63.49078000000001,-4637.68,0.0,-4022.0480000000002,1162.4540000000002,-0.1844901,3215.3010000000004,3215.1169999999997,7.414926e-5,0.01825305,0.017368869999999998,0.03562189,0.010.050.055000.01.00.001
6.5e6,0.05000677,63.64533999999999,-4647.782,0.0,-4031.5880000000006,1162.584,-0.18509720000000002,3229.279,3229.094,7.478098e-5,0.01826492,0.017383169999999996,0.03564808,0.010.050.055000.01.00.001
6.6e6,0.05000104,63.80649,-4657.123,0.0,-4040.7759999999994,1162.449,-0.1856986,3243.6939999999995,3243.509,7.369422999999999e-5,0.01826879,0.017379,0.03564779,0.010.050.055000.01.00.001
6.7e6,0.050030050000000006,63.92867,-4666.188,0.0,-4049.4260000000004,1163.1240000000003,-0.1862133,3256.329,3256.143,6.690425999999999e-5,0.018294380000000002,0.017372279999999997,0.03566665000000001,0.010.050.055000.01.00.001
6.8e6,0.05002191,64.22763,-4675.910000000001,0.0,-4058.749,1162.936,-0.1868267,3270.1539999999995,3269.966,6.762974e-5,0.01828745,0.0173858,0.035673239999999995,0.010.050.055000.01.00.001
6.9e6,0.050010599999999995,64.49154999999999,-4684.48,0.0,-4067.032,1162.6709999999998,-0.1873784,3283.315000000001,3283.1279999999997,7.349220000000001e-5,0.018295150000000003,0.01737934,0.0356745,0.010.050.055000.01.00.001
7.0e6,0.04999511,64.55346999999999,-4692.405,0.0,-4075.2630000000004,1162.311,-0.18793240000000003,3296.797,3296.6090000000004,6.121410000000001e-5,0.01829508,0.017355790000000003,0.03565089,0.010.050.055000.01.00.001
7.1e6,0.05001127,64.7123,-4700.913,0.0,-4083.207,1162.685,-0.18842070000000002,3309.097,3308.9100000000008,6.660552e-5,0.018304289999999994,0.01737259,0.035676879999999994,0.010.050.055000.01.00.001
7.2e6,0.05000595000000001,64.94524,-4708.128,0.0,-4090.3959999999997,1162.5639999999999,-0.1888922,3321.822,3321.6340000000005,7.405092000000001e-5,0.01829654,0.01736721,0.035663749999999994,0.010.050.055000.01.00.001
7.3e6,0.05000009999999999,64.90396,-4714.856000000001,0.0,-4097.143999999999,1162.4260000000002,-0.18933660000000002,3334.0850000000005,3333.8949999999995,6.185390000000001e-5,0.01829779,0.0173673,0.035665089999999997,0.010.050.055000.01.00.001
7.4e6,0.04999549,65.11780999999999,-4722.032,0.0,-4104.107999999999,1162.32,-0.18979269999999998,3346.393,3346.202,6.956876e-5,0.01830562,0.01735933,0.03566492,0.010.050.055000.01.00.001
7.5e6,0.0500047,65.18289999999999,-4728.976,0.0,-4110.764,1162.536,-0.19020840000000003,3358.429,3358.237,5.9733059999999996e-5,0.018312649999999996,0.01736654,0.03567918,0.010.050.055000.01.00.001
7.6e6,0.04998649,65.35659,-4734.802,0.0,-4116.511,1162.111,-0.19060639999999998,3370.2830000000004,3370.0910000000003,6.610620000000001e-5,0.01831306,0.017360160000000003,0.03567322,0.010.050.055000.01.00.001
7.7e6,0.049998100000000004,65.47156000000001,-4742.686,0.0,-4124.124,1162.381,-0.1910803,3382.8689999999997,3382.678,6.506551e-5,0.0183131,0.01737009,0.035683160000000005,0.010.050.055000.01.00.001
7.8e6,0.04999401,65.54221,-4749.027,0.0,-4130.429,1162.284,-0.1914934,3394.8269999999998,3394.6350000000007,6.314302999999999e-5,0.01831986,0.01736112,0.03568097,0.010.050.055000.01.00.001
7.9e6,0.049990070000000005,65.87714000000001,-4755.946000000001,0.0,-4136.889000000001,1162.1950000000002,-0.1919158,3406.6059999999998,3406.415,6.850536000000001e-5,0.018325590000000003,0.01736329,0.035688889999999994,0.010.050.055000.01.00.001
8.0e6,0.04998515,65.82714,-4762.503,0.0,-4143.525,1162.0800000000002,-0.1923513,3419.082000000001,3418.889,6.235184999999999e-5,0.01833078,0.01735656,0.03568734,0.010.050.055000.01.00.001
8.1e6,0.04999965,65.91792000000001,-4769.125,0.0,-4149.769,1162.4180000000001,-0.19273239999999997,3431.032,3430.8409999999994,5.4898869999999995e-5,0.01833991,0.01736586,0.035705749999999994,0.010.050.055000.01.00.001
8.2e6,0.0499967,66.25945,-4774.746999999999,0.0,-4154.967,1162.3480000000002,-0.1930723,3442.3010000000004,3442.108,5.855730999999998e-5,0.01834368,0.01736744,0.0357111,0.010.050.055000.01.00.001
8.3e6,0.04998521000000001,66.25487,-4781.535,0.0,-4161.823,1162.0800000000002,-0.1935318,3455.4230000000002,3455.2290000000003,5.357768e-5,0.018336319999999996,0.01737056,0.03570688,0.010.050.055000.01.00.001
8.4e6,0.04999315,66.47385999999999,-4788.642000000001,0.0,-4168.5740000000005,1162.264,-0.19395540000000003,3467.682,3467.489,6.409264000000001e-5,0.018347159999999998,0.01736856,0.03571571,0.010.050.055000.01.00.001
8.5e6,0.050005560000000004,66.52798,-4794.193,0.0,-4173.681,1162.5539999999999,-0.1942663,3478.225,3478.032,4.7533869999999994e-5,0.01836261,0.01737825,0.035740850000000005,0.010.050.055000.01.00.001
8.6e6,0.04999368,66.66723999999999,-4800.818,0.0,-4180.689,1162.28,-0.19473610000000002,3491.0929999999994,3490.9,4.8493200000000005e-5,0.018356759999999996,0.01735054,0.035707300000000004,0.010.050.055000.01.00.001
8.7e6,0.04999775,66.78391000000002,-4807.314,0.0,-4186.865000000001,1162.372,-0.1951284,3503.112,3502.9159999999997,5.278336e-5,0.01836558,0.017354840000000003,0.03572041999999999,0.010.050.055000.01.00.001
8.8e6,0.05000261,66.82991,-4812.444,0.0,-4191.755,1162.4859999999999,-0.1954367,3514.1059999999998,3513.9119999999994,5.304024e-5,0.018357259999999997,0.01737562,0.03573286,0.010.050.055000.01.00.001
8.9e6,0.05000097,66.94035,-4817.822,0.0,-4196.959,1162.449,-0.19577499999999998,3525.572,3525.375,4.9377329999999994e-5,0.018363019999999997,0.01737391,0.03573689,0.010.050.055000.01.00.001
9.0e6,0.050012140000000004,67.12801999999999,-4823.322999999999,0.0,-4202.249000000001,1162.708,-0.1960995,3536.9440000000004,3536.7470000000003,4.558916e-5,0.01837675,0.0173617,0.03573848,0.010.050.055000.01.00.001
9.1e6,0.049999720000000004,67.37956,-4828.8150000000005,0.0,-4207.421,1162.4190000000003,-0.196452,3548.6,3548.4019999999996,5.2662040000000015e-5,0.018380379999999995,0.01736239,0.03574278,0.010.050.055000.01.00.001
9.2e6,0.050006819999999993,67.61566,-4834.837,0.0,-4213.023,1162.584,-0.1968026,3560.3540000000003,3560.157,6.0390620000000006e-5,0.0183774,0.01737723,0.03575465,0.010.050.055000.01.00.001
9.3e6,0.05000338,67.65978,-4841.165000000001,0.0,-4219.263000000001,1162.5040000000001,-0.19721,3572.9630000000006,3572.767,4.978478900000001e-5,0.018378659999999998,0.0173789,0.03575754999999999,0.010.050.055000.01.00.001
9.4e6,0.05000321,67.79623000000001,-4846.76,0.0,-4224.814,1162.501,-0.19756869999999999,3585.032,3584.834,5.405915e-5,0.01838453,0.017367,0.035751530000000004,0.010.050.055000.01.00.001
9.5e6,0.05001076,67.94737,-4852.931,0.0,-4230.7029999999995,1162.675,-0.19793719999999998,3596.887,3596.6899999999996,6.326199999999999e-5,0.018391379999999995,0.01736868,0.03576004000000001,0.010.050.055000.01.00.001
9.6e6,0.04997900000000001,67.67942000000001,-4857.464000000001,0.0,-4235.821,1161.9360000000001,-0.1983151,3609.5799999999995,3609.3820000000005,4.127739e-5,0.018389689999999997,0.01734986,0.03573954,0.010.050.055000.01.00.001
9.7e6,0.05000074,68.05993,-4861.439,0.0,-4239.065,1162.442,-0.1984916,3619.525,3619.326000000001,5.418560800000001e-5,0.018398239999999996,0.01736394,0.035762190000000006,0.010.050.055000.01.00.001
9.8e6,0.05000473,68.06805999999999,-4866.535000000001,0.0,-4244.173,1162.536,-0.19881529999999997,3630.693,3630.494,4.870905e-5,0.018401110000000005,0.01735982,0.03576091,0.010.050.055000.01.00.001
9.9e6,0.05000343,68.11698000000001,-4871.126000000001,0.0,-4248.525,1162.5049999999999,-0.1990981,3641.7560000000003,3641.558,4.790685e-5,0.018409429999999997,0.01736374,0.03577318,0.010.050.055000.01.00.001
1.0e7,0.04998651,68.11117,-4876.1630000000005,0.0,-4253.69,1162.1129999999998,-0.1994568,3653.8480000000004,3653.647,4.4909090000000006e-5,0.01839656,0.017368690000000003,0.03576522,0.010.050.055000.01.00.001
