poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,3.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,11.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,15.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,22.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,30.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,36.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,25.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,36.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,43.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,50.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,56.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,70.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,65.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,71.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,81.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,86.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,110.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,121.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,111.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,112.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,140.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,149.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,136.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,164.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,184.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,180.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,190.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,230.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,207.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,243.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,292.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,238.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,259.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,272.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,312.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,308.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,326.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,306.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,342.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,315.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,317.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,288.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,314.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,286.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,284.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,262.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,252.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,237.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,215.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,239.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,185.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.5,183.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,145.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.5,143.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,119.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.5,100.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,90.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
