timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
0.0,0.12260997236311777,0.3920692892033641,0.3583695694834416,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.18032711999334755,0.5497150595049847,0.502277725086645,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.30038508461389984,0.6331347296864623,0.5763282596977481,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.42188846161223176,0.6661832947183203,0.6084792344325338,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.5473037161758153,0.7082221855630846,0.6531521730509319,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.6740636134517709,0.6910630685863238,0.6331286490196685,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.7951747096056886,0.7162341674300018,0.6567069680890797,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,0.9152313939481499,0.6962648965895638,0.6375547075083634,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.0397852401470045,0.7459660416123417,0.6837398415356984,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.1632740824150767,0.7172638174115848,0.656897218165083,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.285069794223404,0.7439345239640412,0.6815781845509024,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.4060646354825657,0.7697343925513292,0.7047828401869303,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.529267988647962,0.7709434899214236,0.7068208296843708,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.6544893196370571,0.7937718716706365,0.7276394122471466,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.7764898651584191,0.8131227346995773,0.7446822558674203,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,1.8975458543527737,0.8229784406255881,0.7546735476154357,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.0196982268053985,0.8456756991200919,0.7752537345708496,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.1429053146845822,0.8641395360669811,0.7926355274645092,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.2656774774872943,0.8742054769388725,0.8009897325088003,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.3884126458152695,0.8953360068801647,0.8198162539443381,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.511927649343784,0.9054921877534856,0.8294687849748259,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.6341933331917624,0.9207891497909163,0.8429756895174298,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.755648857804553,0.9423942496776195,0.863278178587418,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,2.8788171903773057,0.9572871306837895,0.8771497760265085,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.0017293329555184,0.966237062345509,0.885169061419546,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.1241584681959176,0.9735805844179902,0.8921392673653049,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.2480822149816126,0.9911556130891516,0.9079614760532255,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.371312916715214,0.9891599582871475,0.9058055452093978,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.493036183014238,1.0140328093110196,0.9288704869691772,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.6150606471025566,1.023134817639225,0.9372291813776517,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.7368677972108544,1.0193425253462807,0.9341739924074919,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.8598725940708536,1.0224889888695285,0.9369813779497258,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,3.9828321808618665,1.0320722807640466,0.9452590468268681,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.105753323878391,1.0263871770305635,0.9405896776280562,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.229056041381112,1.023037368888479,0.9371871615186971,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.35155022613671,1.0289373707893792,0.9429620408786988,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.473829198298251,1.0228197135349903,0.9371589639105631,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.5960959510647665,1.023191929543744,0.937178278943251,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.718691561812616,1.0173933969420097,0.9321093762263208,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.841272810837096,1.0217886925925537,0.9360809290790103,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,4.963630210876686,1.0166826263549276,0.9313499481885217,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.086265738369912,1.0133071289269076,0.9288027067564697,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.208963508467435,1.003343425161947,0.9191629206824098,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.332231041663267,1.0079819601758717,0.9233685377088158,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.4558262263321735,1.001039157999803,0.9170829615829528,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.578542048890609,1.0074314378130826,0.922931882311968,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.6999695783235405,0.999013657871808,0.9156315492291747,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.821899006472368,0.9973875696121077,0.9137880750512947,0.02,0.05,0.05,1.0,500000.0,9.5e6
0.0,5.885278673429668,1.0291539573979809,0.9326763300096748,0.02,0.05,0.05,1.0,500000.0,9.5e6
