poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.2,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.4,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.6,4.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.8,6.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,11.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.2,11.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.4,17.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.6,17.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.8,16.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,23.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.2,27.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.4,38.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.6,32.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.8,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,42.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.2,43.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.4,54.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.6,46.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.8,55.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,74.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.2,83.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.4,87.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.6,84.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.8,99.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,100.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.2,135.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.4,134.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.6,149.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.8,131.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,163.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.2,151.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.4,174.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.6,177.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.8,176.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,208.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.2,201.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.4,236.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.6,232.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.8,243.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,240.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.2,307.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.4,291.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.6,285.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.8,336.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,334.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.2,352.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.4,336.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.6,397.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.8,404.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,442.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.2,434.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.4,433.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.6,460.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.8,456.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,482.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.2,491.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.4,521.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.6,593.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.8,588.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,569.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.2,616.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.4,615.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.6,630.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.8,675.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,721.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.2,671.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
