timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
1.0e7,0.09731560440562248,0.15956081858127732,0.00019806143210999213,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.14312573712117277,2.3249780734823466,0.0028842342939753877,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.23841581153825495,11.117538268729383,0.013785718451270329,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.33485311057702105,24.58646320552887,0.03048566182403577,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.4343952690516561,30.56759382905375,0.03792104390788287,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.5358233857687565,41.287790104385934,0.05120923504907711,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.6339063392655175,40.36414986610727,0.05006072935588588,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.7277837832062057,44.99692686841517,0.055804791728245304,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.8259376414919914,50.86492797405609,0.06308424184022735,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,0.9243210918481215,52.943715562273496,0.06567024953706271,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.022182801803496,58.475826582666265,0.07252392070729749,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.1173471327217428,59.082394228260384,0.07327908265387098,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.213688464411393,69.7734602603945,0.08652924374864016,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.313273450527723,75.52315005541277,0.09366977746042766,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.4107318949698813,75.5254527763652,0.0936652045975563,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.506640864861161,84.40088470318032,0.1046727409869593,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.6034451523315203,86.691202998044,0.1075095082374609,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.7014414145142422,97.62478122862345,0.12107475387875954,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.7987265555996903,98.3919522521897,0.12203083861303987,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.8957888248253194,107.5582528034655,0.13339743445139568,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,1.9943789369970213,114.68828722457265,0.14224552193939968,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.0914301624586282,113.90908442966024,0.1412699472200433,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.187082507395002,122.58901635420064,0.1520436990192074,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.2849417235593523,130.5011242860978,0.1618564603006884,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.382710404909207,132.46854633447677,0.16429362603557118,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.4799731415277058,141.6764284066959,0.17571460806779457,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.5776972027758394,145.4546966422725,0.180399205821614,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.67554753703456,155.34022112172056,0.19266157400704928,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.772503006914722,150.77314088985742,0.18699289979953218,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.8692806372181447,166.36775127340852,0.20632763725945474,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,2.96593377447594,164.50008124926282,0.20401863947943286,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.0635297477775563,179.40100456518852,0.22250378754602407,0.01,0.05,0.05,1.0,500000.0,9.5e6
1.0e7,3.1614185011165015,180.0463794062598,0.22329468652904572,0.01,0.05,0.05,1.0,500000.0,9.5e6
