poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,2.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,1.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,4.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,7.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,9.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,6.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,8.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,12.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,19.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,23.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,20.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,25.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,28.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,23.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,34.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,45.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,51.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,56.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,70.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,77.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,65.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,75.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,87.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,97.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,115.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,124.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,115.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,135.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,138.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,160.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,177.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,166.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,175.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,208.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,217.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,219.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,234.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,248.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,285.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,280.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,308.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,327.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,345.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,358.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,360.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,346.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,329.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,326.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,294.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,303.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,288.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,298.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,284.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,238.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,228.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,224.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.5,187.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,187.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.5,172.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.0,132.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
30.5,118.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.0,105.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
31.5,93.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.0,63.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
32.5,52.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.0,53.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
33.5,41.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.0,30.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
34.5,28.0,0.03,0.05,0.05,1.0,500000.0,9.5e6,10000000
