timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
4.285e6,0.09731560440562248,1.3744471459519763,0.2475296255455169,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.14312573712117277,3.596143176935194,0.6345931687984938,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.23841581153825495,4.551492917985832,0.8032765679365019,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.33485311057702105,5.268188445375202,0.9280780290150539,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.4343952690516561,5.414855860756724,0.9562973256629718,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.5358233857687565,4.6822949270290986,0.8269148246213943,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.6339063392655175,4.154869263490902,0.7357945502170702,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.7277837832062057,3.7049150471332624,0.6557232754116054,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.8259376414919914,3.2022252248765413,0.5659181132032736,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,0.9243210918481215,2.765350346876362,0.48860454330580605,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.022182801803496,2.539443835195628,0.4492616124303149,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.1173471327217428,2.2574543129719093,0.3991393136832199,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.213688464411393,2.1326480870300233,0.3771672967758901,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.313273450527723,1.9476084175820296,0.3438551674644298,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.4107318949698813,1.7925427963046072,0.31665535091419994,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.506640864861161,1.7124184086587095,0.3026912621606209,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.6034451523315203,1.60835965199506,0.2844521881027527,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.7014414145142422,1.4921647821089172,0.26381052985774633,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.7987265555996903,1.423676488242863,0.2517557990627145,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.8957888248253194,1.3700258915992796,0.24233679321889726,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,1.9943789369970213,1.2997582887035837,0.22991160161391733,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.0914301624586282,1.2429292298803571,0.2197123084985449,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.187082507395002,1.1937115800382694,0.21109303155267206,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.2849417235593523,1.1492261020649872,0.20334521687620394,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.382710404909207,1.0986595391548497,0.1941762809332779,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.4799731415277058,1.0660708651071928,0.1885600878552522,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.5776972027758394,1.0321094975064904,0.18240053579890775,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.67554753703456,0.9992787285350385,0.17674054836859013,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.772503006914722,0.9651594740806635,0.17063913296164704,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.8692806372181447,0.9382629760187852,0.16584875145364092,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,2.96593377447594,0.9016019148564537,0.15935528631857482,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.0635297477775563,0.8771843545903921,0.15507370844804177,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.1614185011165015,0.8594960590841666,0.15198376374927702,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.2589325618292024,0.833977802349543,0.14743565433111905,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.3562862594722063,0.8179210842496063,0.1446110404305854,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.453757438034321,0.7956619375216264,0.14071107170993175,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.551161144114627,0.7811521722113405,0.13806854602218802,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.6478625652505854,0.7665788141186157,0.1355302754954173,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.7451440320694656,0.7484326328183706,0.13231764203353552,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.8426210059407913,0.7360770011547526,0.1301083982108613,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,3.9395947445724304,0.7205346932679826,0.12740352437515834,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.037095535211362,0.716451493916465,0.12669388521780817,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.134549388617974,0.7074967264393723,0.12504745334622128,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.232215552445368,0.699179096261209,0.12361496798180567,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.330103843164631,0.6951201822001598,0.12290593838562078,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.427361922080238,0.6900841938976978,0.12199114845987388,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.524137645996126,0.690421768306667,0.12205472209261234,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.621068005352794,0.6911147782486757,0.12219299067870085,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.718398679508387,0.694419019287895,0.12277992051503059,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.815930194097771,0.7001211525175545,0.12377743668875947,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,4.913344955822582,0.7112853959770421,0.125757665987864,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.010894737573997,0.7224686354589118,0.127754794763835,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.108560944675358,0.7425185493415312,0.13128135718292433,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.2060950464250615,0.7659774928457495,0.13541160270931862,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.302964777800892,0.7926787167004126,0.14014266823641122,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.400192108614449,0.8266673742616604,0.1461495069914979,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.497500456516036,0.8669057665974593,0.153292860129117,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.594369116860314,0.9135576550639986,0.16152233109856298,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.691732337002324,0.9651181984331829,0.17058530864247637,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.789059600838352,1.0260527824763641,0.18140290432329415,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.886718625195528,1.0851827437024095,0.19187612358925882,0.01,0.05,0.05,1.0,500000.0,9.5e6
4.285e6,5.936251868742972,1.1166697673915726,0.19752312190986418,0.01,0.05,0.05,1.0,500000.0,9.5e6
