timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
2.857e6,0.16640712653797785,1.649616390872851,0.4978981808699244,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.26644652718160705,2.649794198961878,0.7926849699131757,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.4146184035584643,2.9241703684494746,0.8879583161106137,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.5721939835905296,3.03839116596966,0.9212299455275124,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.7372391047304465,2.342771239085587,0.7163347082848794,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.9110485184054838,1.94130875283703,0.5919214300219009,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.075891060681915,1.8387125413683791,0.5610724244221645,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.2405125526094756,1.6088767505327142,0.4898229125655426,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.4100753393638379,1.476531527912335,0.45013956767359503,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.5781649628537946,1.428509461893325,0.43518325091040894,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.7446683485012755,1.3030200793468603,0.3968292388748867,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.9084264728269837,1.2485093287326936,0.38059861574384724,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.073677887387049,1.1389021798603363,0.34678237667954026,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.2433442279603497,1.0971366026253742,0.3340973049579653,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.410935901692485,1.0296915523293593,0.3129592219479834,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.5759721587773035,0.9961691474464895,0.3037086664804131,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.7408751778542473,0.9413079992755964,0.2870351525780101,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.9078190808239657,0.8961288406600378,0.2729156354510849,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.075096969217735,0.8501313380595275,0.25911703951890125,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.2415286478287078,0.8238208880054657,0.2511904000496397,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.4093960864458897,0.7910053179198778,0.2408853692670374,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.57536079712662,0.7595301481562429,0.23138257051896272,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.739948284783737,0.7258442696915103,0.22098430842962014,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.9073893900820065,0.713774977105978,0.21740844512473917,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.074087291048524,0.6937486678439038,0.2110864133283211,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.239973016158672,0.6717944014709645,0.20453768658562882,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.407323146499056,0.6573769841072344,0.20034916662920002,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.574671793958157,0.6517903953578267,0.19840798483014693,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.740685206894386,0.654387177676248,0.19939307109044646,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.9069750068880795,0.6658631110909813,0.20277834495531324,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.072444808144045,0.6769775396460875,0.20616515508608554,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.238882741566024,0.7166604708583183,0.21831233653516904,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.405923118956908,0.772516378575298,0.23546150679504807,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.572671841390216,0.8554312889362798,0.2603575820133633,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.739172713052713,0.9603852782788833,0.29267912091096226,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.905577090220496,1.0871810992246362,0.33102282382729437,0.05,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.990656555367199,1.093731530111599,0.33454112993060126,0.05,0.05,0.05,1.0,500000.0,9.5e6
