poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.2,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.4,1.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.6,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
0.8,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.0,0.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.2,1.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.4,3.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.6,2.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
1.8,12.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.0,10.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.2,11.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.4,16.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.6,12.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
2.8,19.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.0,24.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.2,29.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.4,28.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.6,28.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
3.8,29.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.0,31.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.2,26.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.4,40.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.6,50.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
4.8,49.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.0,46.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.2,62.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.4,67.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.6,55.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
5.8,77.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.0,78.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.2,84.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.4,107.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.6,107.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
6.8,109.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.0,120.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.2,114.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.4,115.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.6,147.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
7.8,127.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.0,134.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.2,149.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.4,156.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.6,142.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
8.8,172.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.0,140.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.2,174.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.4,173.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.6,196.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
9.8,219.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.0,188.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.2,234.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.4,209.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.6,231.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
10.8,240.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
11.0,231.0,0.02,0.05,0.05,1.0,500000.0,9.5e6,0
