poreDomain,histLength,phi,CL-Con,Temperature,damp,N_heat,N_isot,timeStep
0.0,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
0.5,1.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.0,9.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
1.5,9.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.0,5.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
2.5,8.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.0,8.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
3.5,25.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.0,10.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
4.5,22.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.0,29.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
5.5,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.0,37.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
6.5,33.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.0,52.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
7.5,69.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.0,67.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
8.5,67.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.0,78.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
9.5,101.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.0,86.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
10.5,114.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.0,130.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
11.5,133.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.0,148.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
12.5,173.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.0,172.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
13.5,195.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.0,216.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
14.5,208.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.0,252.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
15.5,251.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.0,270.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
16.5,243.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.0,311.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
17.5,293.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.0,310.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
18.5,313.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.0,352.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
19.5,364.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.0,364.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
20.5,392.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.0,348.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
21.5,333.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.0,321.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
22.5,299.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.0,288.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
23.5,279.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.0,257.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
24.5,247.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.0,223.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
25.5,227.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.0,212.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
26.5,196.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.0,154.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
27.5,123.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.0,110.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
28.5,105.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
29.0,77.0,0.04,0.05,0.05,1.0,500000.0,9.5e6,10000000
