timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,CL-Con,Temperature,damp,N_heat,N_isot
2.857e6,0.0,0.0,0.0,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.21880726803532513,2.7174841681317203,0.7580258256285416,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.3747669072067089,3.37452541664092,0.9080214039685719,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.5318863833776222,3.3102134122908438,0.9135666565562263,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.6961717028486047,2.7782289415181474,0.7691584421923451,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,0.8548049667437518,2.2562179100526127,0.6243652878820478,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.003104855718448,2.0823444962164217,0.5781252381927839,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.1521226635989714,1.854369011022057,0.5158828271374915,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.3073825505704653,1.7797244683058835,0.49563814479915436,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.4636519500583907,1.5759077686829337,0.43691645104842236,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.6175182514920998,1.4186103602933147,0.3916886098938185,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.769629374296353,1.342019732752847,0.3727774160066466,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,1.9265539102664264,1.2692092950412945,0.35209945357083183,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.085672817007156,1.194182961006327,0.3319056327482733,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.2402992196314835,1.1339732112746805,0.31485491254818465,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.3918607759554757,1.0546674398133826,0.29204698699304077,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.5445374825749694,1.0223282405871585,0.28398497765280073,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.6988060807693874,0.9640233160465914,0.2676275471690098,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,2.853932498022398,0.9160963523178968,0.2543901645703738,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.009064210489927,0.8698433145371689,0.2413373751666946,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.1642303569594774,0.8421187178881544,0.2336061073979523,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.318283259274186,0.7993461812395793,0.22150334104644545,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.4722171256532746,0.7782598723499545,0.2161268449193389,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.62740054653879,0.7453733699310534,0.20657053441330242,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.781335212160716,0.7306873515439485,0.20264521551265663,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,3.935887345386505,0.7097239113864958,0.19699176187460612,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.092862767439631,0.6907883879187399,0.19169528689939236,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.248134733469396,0.6667033558435167,0.18482806041487504,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.401720146007895,0.6691517384659602,0.18555994638607332,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.555944085119298,0.6542553676941906,0.18131791681982307,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.708513889603124,0.6592090314237836,0.18262371659973664,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,4.862920635809377,0.6625106595201669,0.18358533018683734,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.018264805612903,0.6815940578076873,0.1890709276700242,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.173278090518665,0.7055579180946652,0.19572444721335197,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.327748193109139,0.7437710605104229,0.20637818780543588,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.481958370598517,0.8194439951418524,0.227218560445622,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.636653344830873,0.9006388677091,0.24967804386338383,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.790550673779092,1.0083434978653116,0.27952190683455996,0.04,0.05,0.05,1.0,500000.0,9.5e6
2.857e6,5.870197452086399,1.149617349535435,0.3112741605329937,0.04,0.05,0.05,1.0,500000.0,9.5e6
