timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
1.42e6,0.09731560440562248,1.0937759104491693,0.3880874914223858,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.14312573712117277,1.3931370255455442,0.4971107560611401,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.23841581153825495,2.1926525552975007,0.7804896478366118,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.33485311057702105,2.4143917363261047,0.8620398186750746,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.4343952690516561,2.559858961628723,0.9118980185185578,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.5358233857687565,2.721923240090214,0.9695805167196972,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.6339063392655175,2.69090228470114,0.9578129927911343,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.7277837832062057,2.43646146118131,0.8685659546667036,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.8259376414919914,2.334639534614829,0.8325984949393789,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,0.9243210918481215,2.2362589357361857,0.7969264434375909,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.022182801803496,2.0659380034151953,0.7366298128750655,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.1173471327217428,1.9584165245673344,0.6980132960732506,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.213688464411393,1.8370069382976824,0.6549508809959164,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.313273450527723,1.720853800903615,0.6132020835291373,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.4107318949698813,1.6241794538792587,0.5788205397866762,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.506640864861161,1.5571787346593922,0.5550498007123876,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.6034451523315203,1.4832040558840254,0.5284095101621474,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.7014414145142422,1.4421807395201616,0.5138958750018198,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.7987265555996903,1.3559189607451803,0.4832276737187532,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.8957888248253194,1.3100416024933808,0.4668287414034927,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,1.9943789369970213,1.263887396089832,0.45057138222793947,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.0914301624586282,1.1974613972388441,0.4267762322287917,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.187082507395002,1.1616725820305855,0.41394062172030655,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.2849417235593523,1.1259747378044491,0.4012564756981978,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.382710404909207,1.095210205503426,0.3903256240310643,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.4799731415277058,1.067716266611792,0.38044241263495265,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.5776972027758394,1.0197547830468079,0.36343803349250725,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.67554753703456,1.0013519417202312,0.35678388577963355,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.772503006914722,0.9648062052890424,0.3439803803066811,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.8692806372181447,0.9543098005421579,0.34003533554299054,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,2.96593377447594,0.9276518746345619,0.33064692527238,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.0635297477775563,0.9026547394925512,0.32168079114246784,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.1614185011165015,0.8808248119534092,0.313898771436692,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.2589325618292024,0.8675627089257647,0.3091399344790554,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.3562862594722063,0.8453785549998163,0.30125842861056473,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.453757438034321,0.8342788002183588,0.29734628393476187,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.551161144114627,0.8231298585395009,0.29338582466931984,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.6478625652505854,0.8110813597141971,0.289062563911352,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.7451440320694656,0.7984743472826125,0.2845909597653423,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.8426210059407913,0.7930013285959302,0.28262906386268105,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,3.9395947445724304,0.7818215314731546,0.27863848171223393,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.037095535211362,0.7763107764628996,0.2767232157027749,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.134549388617974,0.7700144573467762,0.27444768992185076,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.232215552445368,0.7647753118138706,0.2725623754514225,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.330103843164631,0.7668078863251304,0.2733136839609099,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.427361922080238,0.7658705181430858,0.2729731019059688,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.524137645996126,0.7668556025702065,0.2733317874279141,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.621068005352794,0.7716023045941818,0.27498613003002925,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.718398679508387,0.7778134726658331,0.27723168637394574,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.815930194097771,0.7869113475040832,0.28044929552527803,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,4.913344955822582,0.8002034587545184,0.28521395384584725,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.010894737573997,0.8157680823663691,0.2907230884108195,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.108560944675358,0.8306456238536212,0.29598872564556783,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.2060950464250615,0.853004576907405,0.3039931063662531,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.302964777800892,0.8802910101291325,0.3137248003852017,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.400192108614449,0.9075073062867961,0.3234463788314724,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.497500456516036,0.9377507082177445,0.3342307287633016,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.594369116860314,0.9715035427267612,0.3462306523915063,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.691732337002324,1.0011653073343734,0.3567965522286336,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.789059600838352,1.036296397149759,0.36930491223638334,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.886718625195528,1.071866589974846,0.3820002997785314,0.01,0.05,0.05,1.0,500000,9500000
1.42e6,5.936251868742972,1.118164136004376,0.39817186838767216,0.01,0.05,0.05,1.0,500000,9500000
