timeStep,qmean,Sqmean,Sqmeannorm
1.0e7,0.09731560440562248,3.2975902506797317,0.3199572494874958
1.0e7,0.14312573712117277,6.267332198082847,0.6011747909230082
1.0e7,0.23841581153825495,9.57343573140586,0.924952346321394
1.0e7,0.33485311057702105,9.834585282211549,0.9321110394888326
1.0e7,0.4343952690516561,7.799139166260628,0.754624021097024
1.0e7,0.5358233857687565,6.124026283425666,0.5933788128985934
1.0e7,0.6339063392655175,5.0252556058205835,0.4863310211557527
1.0e7,0.7277837832062057,4.008346933680663,0.3874300122385059
1.0e7,0.8259376414919914,3.427853841729866,0.3312978509292671
1.0e7,0.9243210918481215,2.8946299513765057,0.280268484954859
1.0e7,1.022182801803496,2.5676354448479524,0.24834786739109335
1.0e7,1.1173471327217428,2.343639438357098,0.2263533614421561
1.0e7,1.213688464411393,2.172754664060502,0.21013466246224896
1.0e7,1.313273450527723,1.9840827556930474,0.19142280085684424
1.0e7,1.4107318949698813,1.8213061346303552,0.17599145633916508
1.0e7,1.506640864861161,1.7344563644670798,0.16785163200619796
1.0e7,1.6034451523315203,1.606832462146107,0.1552082640667148
1.0e7,1.7014414145142422,1.5304011216623652,0.1479621047771177
1.0e7,1.7987265555996903,1.451070656430961,0.1402900465921295
1.0e7,1.8957888248253194,1.3869824612759694,0.1342785337951512
1.0e7,1.9943789369970213,1.3226699791524377,0.12795317074630136
1.0e7,2.0914301624586282,1.247767355943275,0.1207211747431707
1.0e7,2.187082507395002,1.204901555795884,0.11648089818334342
1.0e7,2.2849417235593523,1.1486470337504349,0.11101380417762882
1.0e7,2.382710404909207,1.1049441507786302,0.10683480027065728
1.0e7,2.4799731415277058,1.0598381468647617,0.10252797681813848
1.0e7,2.5776972027758394,1.0323021052908534,0.0998023278362751
1.0e7,2.67554753703456,0.9900384158662288,0.09586519145910585
1.0e7,2.772503006914722,0.9489325687921186,0.09179791985284753
1.0e7,2.8692806372181447,0.9255092488964852,0.08955283265433477
1.0e7,2.96593377447594,0.8979578303798466,0.08683531260082455
1.0e7,3.0635297477775563,0.8724497829666393,0.0843970437171622
1.0e7,3.1614185011165015,0.8463777028727051,0.08187074935296942
1.0e7,3.2589325618292024,0.8235437857499317,0.07961191036311321
1.0e7,3.3562862594722063,0.7990725707431577,0.07724482992302781
1.0e7,3.453757438034321,0.785729993627208,0.07602633313036396
1.0e7,3.551161144114627,0.7625399969549489,0.07372959678677803
1.0e7,3.6478625652505854,0.7541477404388955,0.0729270383385741
1.0e7,3.7451440320694656,0.7325043394434096,0.07079301696093555
1.0e7,3.8426210059407913,0.7144535041513411,0.06905653225917902
1.0e7,3.9395947445724304,0.7060593674560058,0.06827102568437234
1.0e7,4.037095535211362,0.690661135926071,0.06682219275134338
1.0e7,4.134549388617974,0.6862785303599119,0.06634890776423961
1.0e7,4.232215552445368,0.6737212066782988,0.06514522206707721
1.0e7,4.330103843164631,0.6655738612128558,0.06436585543952417
1.0e7,4.427361922080238,0.6674126902931042,0.06453694365801474
1.0e7,4.524137645996126,0.6600047214607875,0.06380465093341131
1.0e7,4.621068005352794,0.6589745087137471,0.06374705032350124
1.0e7,4.718398679508387,0.659654752647513,0.06380055838191975
1.0e7,4.815930194097771,0.6625377448354351,0.06401692009571416
1.0e7,4.913344955822582,0.6699180800909579,0.06478111121514087
1.0e7,5.010894737573997,0.6813193845844937,0.0658826349069573
1.0e7,5.108560944675358,0.7004437369453764,0.06773987696096764
1.0e7,5.2060950464250615,0.7229981972248412,0.0698929896072476
1.0e7,5.302964777800892,0.7510199637079834,0.07264355440134944
1.0e7,5.400192108614449,0.7822727309275154,0.07565283440278588
1.0e7,5.497500456516036,0.8299172091065048,0.08024712840173205
1.0e7,5.594369116860314,0.8817985561096086,0.08529195757473729
1.0e7,5.691732337002324,0.9377773092181118,0.09070283297581042
1.0e7,5.789059600838352,1.0066058837521048,0.09732399039310954
1.0e7,5.886718625195528,1.076591003949917,0.10408518327610936
1.0e7,5.936251868742972,1.1023920301455028,0.10616505855582556
