timeStep,qmean,Sqmean,Sqmeannorm
1.0e7,0.14035337688976313,2.9457530704298684,0.39059985084066107
1.0e7,0.23118883655542335,6.520517046154131,0.8582571190748279
1.0e7,0.36865297629669136,6.446282601900023,0.867074092774334
1.0e7,0.49578181434181856,5.232641326895417,0.7108329288359376
1.0e7,0.6316992266781518,3.980826474518684,0.5424322587786483
1.0e7,0.7765730964377991,3.1335265016727916,0.4249064538159912
1.0e7,0.9118261737934198,2.557605060753195,0.3474950960148851
1.0e7,1.0467729057487014,2.2578295878715773,0.3072286687936331
1.0e7,1.1862805975307404,2.0156355527355005,0.2745523608618616
1.0e7,1.3291722231417957,1.8478332385354317,0.2513173273728052
1.0e7,1.4707713835122431,1.6511149330377435,0.22432827298271688
1.0e7,1.6084526684259386,1.5386561473522034,0.2092881384664172
1.0e7,1.7510464099569683,1.4255155888597462,0.19330565023149002
1.0e7,1.8948722009262244,1.3467088558037854,0.1831311976151936
1.0e7,2.0331158518868166,1.2617633073939518,0.17160990937650633
1.0e7,2.1717551154026,1.1763453541344115,0.1599536583050417
1.0e7,2.3115065744531664,1.119795519689352,0.15198284011850446
1.0e7,2.4517589855222015,1.0640611854557984,0.14449482477453288
1.0e7,2.5928660782449326,1.0036651449492482,0.1364932101192373
1.0e7,2.733969286639893,0.9541355560424523,0.12951092153561133
1.0e7,2.874637732216465,0.9099358562574811,0.12340409463989603
1.0e7,3.0146584286898803,0.8751105743739197,0.1188706711751895
1.0e7,3.154129197473871,0.8437707031318059,0.11479156114916444
1.0e7,3.2951436030870127,0.804157966606447,0.10922068510650693
1.0e7,3.435422222855883,0.7705046985327783,0.10485810994114031
1.0e7,3.5758965302390724,0.7527252720664455,0.10224455099911267
1.0e7,3.7182917976163745,0.7255176339019503,0.09859830062092596
1.0e7,3.8592771901868836,0.7053280591493097,0.0958595781188005
1.0e7,3.998671825034765,0.6873152003493322,0.09345965447722931
1.0e7,4.138328464880112,0.6625477757040981,0.09002541200843923
1.0e7,4.277650979489294,0.6537063798646288,0.08888702283685856
1.0e7,4.418480022919902,0.6477187343783718,0.0880497935860626
1.0e7,4.559417152720413,0.6383570050343111,0.08677893923693922
1.0e7,4.700072919069511,0.6363194934300969,0.08646611389602679
1.0e7,4.840476814396357,0.6425583342612181,0.08734915778436303
1.0e7,4.980787286520819,0.6573183954468467,0.08930347280728121
1.0e7,5.121288671183869,0.6741982855811884,0.09165106725612875
1.0e7,5.2610479620771216,0.7067717602783333,0.0960306963399822
1.0e7,5.401531308976948,0.7504788718575346,0.10201916552380275
1.0e7,5.542043472639002,0.8204072267398372,0.11160448074976201
1.0e7,5.681874099055399,0.9019788537024533,0.12257460061934447
1.0e7,5.822277572553842,1.0151622050547293,0.13794198675572739
1.0e7,5.894841829370074,1.0185123520824546,0.13781429956709787
