mag,Sq0,Sq10000000
99.0,0.70383472214582,1.6961192579696465
100.0,0.6824062740977831,1.843735678371308
101.0,0.6904714425193748,1.619563589636345
102.0,0.5144645176381032,1.6531295899946872
104.0,0.7276653732049977,1.7312758410410614
105.0,0.7008350719362701,1.7936142500426293
106.0,0.5821612951729404,1.864248478486257
107.0,0.7020811125533284,1.6234527832282104
108.0,0.6967685524667949,1.6223843755324692
109.0,0.6058018025855776,1.7050453613459122
110.0,0.6537558392218255,1.6761828531598206
113.0,0.640032591357991,1.590375222898779
114.0,0.6356749120416367,1.6004901428546339
115.0,0.8405254530514666,1.5975825700044022
116.0,0.7320549735142609,1.5833641611437512
117.0,0.713414095089314,1.61345044932229
118.0,0.7324198877076395,1.557225450844366
120.0,0.7106637203422943,1.555245796638724
121.0,0.7831458447996585,1.5522388696101552
122.0,0.6695564777145472,1.5383990469794548
123.0,0.6790563648574932,1.6629971857854784
125.0,0.6471380085922995,1.5685618470183156
126.0,0.6849516039573924,1.4485360804593532
128.0,0.6829013460057982,1.4381386797300513
129.0,0.6880276591947166,1.548230400854079
130.0,0.776183022630413,1.446354018432977
131.0,0.6778889138503027,1.6425617695456087
132.0,0.670369386374129,1.736538516213516
133.0,0.6411796617208151,1.4294438935684075
134.0,0.6625988420067052,1.4826756382136415
136.0,0.5769368915686554,1.480288496936118
137.0,0.6804448060620287,1.6076254670337873
138.0,0.7146427010055004,1.557826013650419
139.0,0.6941501155895733,1.45956439910975
140.0,0.7754310091330233,1.4443509147648521
141.0,0.6627880396154973,1.5489397478974407
142.0,0.7031613493135387,1.5878220894198494
144.0,0.6452972976639627,1.465013948813571
145.0,0.7949098496614769,1.440332139752278
146.0,0.7036126680795439,1.529886879975288
147.0,0.6635376012317734,1.364156262567473
148.0,0.7091673295542411,1.4529635886323322
149.0,0.6559859077390161,1.4444216637827283
150.0,0.7727880445043029,1.4632020058743853
152.0,0.7146706777387342,1.473266970297741
153.0,0.7321375858273609,1.4082210933843706
154.0,0.6662196366144406,1.407581652301287
155.0,0.6676136510645669,1.4373430873695359
157.0,0.7472701796588731,1.4062285251301596
158.0,0.7778249303489183,1.3602499718581862
160.0,0.7069454674382591,1.5042133369871742
161.0,0.7765833660876993,1.4017628795501946
162.0,0.7427329827379642,1.4149783028527554
163.0,0.5503650081009158,1.374918032407841
164.0,0.7716070242238542,1.368014441107562
165.0,0.7519334207732165,1.387776441024313
166.0,0.7263602239253002,1.3692866135655841
168.0,0.6623090176855243,1.4107112286339079
169.0,0.784010727062302,1.4479946862980715
170.0,0.7348510368009981,1.4507266322655912
171.0,0.7173419198065726,1.4209792148626603
172.0,0.8972879704103595,1.3144877156333825
173.0,0.7449321520206377,1.4464594449416697
174.0,0.7394787749265611,1.345702208774691
176.0,0.723542857442287,1.355054037422744
177.0,0.7435333453746907,1.4408167215225876
178.0,0.7040938718404548,1.3421630736217895
179.0,0.7409496409969653,1.3590388495484342
180.0,0.874931721152711,1.3164168114763606
181.0,0.7088329828637894,1.3171981216445916
182.0,0.7492641082250275,1.4095308721933002
184.0,0.8393073386912634,1.2795815794053018
185.0,0.7637455378691707,1.335680234167315
186.0,0.6939062984435511,1.3767218374200065
187.0,0.6846786702271307,1.2796563783722696
189.0,0.7634693927852946,1.262016882992529
190.0,0.6918534866050093,1.2383151234080536
192.0,0.9308150603554157,0.9145409174534019
193.0,0.6390517498225893,1.3014931486474912
194.0,0.7440535191700691,1.2802328584265732
195.0,0.7309820380767144,1.3229674393961333
196.0,0.7993765915405323,1.324362894595949
197.0,0.7251883654827037,1.3726434064668733
198.0,0.7473973910668793,1.1519178739387492
200.0,0.788045926227693,1.2688639924686553
201.0,0.7026484936243099,1.3023252513049093
202.0,0.7836581937069573,1.2653938735186967
203.0,0.8572842362920085,1.3980334563243628
204.0,0.8597876420064796,1.2848874849960221
205.0,0.7905619894137509,1.2210467057295356
206.0,0.7977901366316908,1.2562236237911442
208.0,0.6316658746709937,1.0887489441958458
209.0,0.7539872042735839,1.3149013819317128
210.0,0.7131233042640094,1.1736146883957506
211.0,0.6609800480121334,1.2840919640715185
212.0,0.8917784390565152,1.2302929950735209
213.0,0.7699322690807138,1.1748415429929817
214.0,0.7096347162041308,1.2699184400113097
216.0,0.8565333548845707,1.2494620089503388
217.0,0.8209646778263586,1.1570211968863726
218.0,0.7742223567374964,1.2635059300000815
219.0,0.7974982659208018,1.283176843773144
221.0,0.7591907976542197,1.2710692489011624
222.0,0.7474277352975772,1.2203831560108451
224.0,0.8844735133597602,1.3213370565887645
225.0,0.8215541856595364,1.2315183844042692
226.0,0.7214039775996889,1.19629698729446
227.0,0.7588191090948438,1.2121963158844469
228.0,0.6692240891072825,1.221246805621423
229.0,0.8167736127351336,1.1805953943872816
230.0,0.802826656945332,1.1780447970200756
232.0,0.7588292399822555,1.2837342192505223
233.0,0.8137736932965658,1.2389170302973709
234.0,0.8112906073821559,1.1954184270784542
