timeStep,q_domain,Sq,lambda_o,lambda_f,id
0,0.1403533768897632:0.024089536981528718:6.283185307179586,"[48.413020139338926, 29.76080968453146, 67.26102035336555, 71.40087682399817, 42.49940227404576, 12.875280300243478, 2.3692350186197655, 7.952181145693911, 15.776404033124583, 16.1356171683182, 9.507194239308276, 2.6543339094417613, 0.9260334656490358, 3.902418705156651, 7.134966830994754, 7.0613102490093835, 4.043085567945228, 1.1699381913609084, 0.7923821067154161, 2.4584383450386214, 3.903850870208283, 3.562787866526206, 1.9337731488524477, 0.7237515222660497, 0.9881881462636282, 2.2091692609862927, 3.026202843523532, 2.6516455569404873, 1.5170628337647638, 0.6660411736856886, 0.6792074372622883, 1.2296586045419546, 1.5776108861944587, 1.361459419181284, 0.8717375806519849, 0.6367878321059564, 0.8462562843861929, 1.2079602873097817, 1.312192551279806, 1.065715584302843, 0.7511981735147504, 0.6986034222828577, 0.942265773671091, 1.2086879195026374, 1.2145836291247076, 0.9491249850471682, 0.6618919884878673, 0.5956851472992548, 0.7521550911111836, 0.9192832793595123, 0.9088833642610361, 0.7469968086930716, 0.6287603995559532, 0.7021746648935216, 0.9139085620592329, 1.0699689019600787, 1.03458716594124, 0.8573393048626249, 0.7088503740172257, 0.7069729448763511, 0.81418215679301, 0.8968762109192439, 0.869606836984552, 0.7738263152515508, 0.7207710954462353, 0.7686992195369322, 0.8648302833081368, 0.9080348385687074, 0.8601948047379135, 0.785827220646293, 0.7799825827707646, 0.8647534399856251, 0.9649251252971022, 0.9852224776304211, 0.9053237132174177, 0.7964041824357186, 0.7489789184354441, 0.7898745608047033, 0.8685275154823204, 0.9165605934460924, 0.9131801034753053, 0.8920467247838486, 0.8921229077925513, 0.9121121295566385, 0.917629167519016, 0.8881494509001246, 0.8467733428638973, 0.8372371858639536, 0.8736805034159246, 0.9204497519084673, 0.9266276072781322, 0.87985097444563, 0.8222600847408765, 0.8106351115747096, 0.8605592560746519, 0.9310163951605105, 0.9649874636189628, 0.9448899462717945, 0.9066215950201023, 0.8987743322532413, 0.9307248857606396, 0.9643442057264957, 0.9567849933902064, 0.9075120941138296, 0.8598210599591771, 0.856509241091587, 0.8966167465816349, 0.9371247317846005, 0.9368737336111321, 0.8984063930534323, 0.8665059051224716, 0.8847622803467567, 0.9520568006836628, 1.0211015894120863, 1.0409820671011984, 1.0032734915296198, 0.9478157600220072, 0.9236751960948789, 0.9444724361479991, 0.9810473374622035, 0.99485438894519, 0.9748594414491845, 0.9418228720074133, 0.9222290594467211, 0.9243866219998906, 0.9395554051939973, 0.9588253356021077, 0.9821143196475365, 1.0111812841561343, 1.0393505497639337, 1.0525162516649238, 1.0417724788020764, 1.0150890604767757, 0.9945289242025215, 0.9973776542770809, 1.017050130215066, 1.0259488088611284, 1.0038735393895366, 0.9653878209877135, 0.9532388883376193, 0.9975778262304331, 1.0802926659218368, 1.1439526027151492, 1.14103565557244, 1.0768315227604262, 1.0041767440703213, 0.9755129253190654, 0.9988149623801823, 1.0377568365103125, 1.0516430256860576, 1.0337834877899064, 1.0131384839729463, 1.0224864155561668, 1.0664020837790282, 1.117541179383019, 1.140811702679584, 1.1218040092114037, 1.076068481185616, 1.0342554500946528, 1.017625080590163, 1.0243947828959108, 1.0363635581836943, 1.037197672392917, 1.0248745755813764, 1.0087913753779856, 0.998055560367113, 0.994807172586539, 0.9981094268433809, 1.010377489365188, 1.0358216530255158, 1.071857286177439, 1.1050899830955614, 1.1193108645327068, 1.1088268992029302, 1.083453212788444, 1.0594831954062582, 1.045096411137896, 1.0346487161471905, 1.0178006865009175, 0.9939194933652603, 0.9759118237014602, 0.9789631126857339, 1.0062204013789506, 1.0456128825589315, 1.0788691706501128, 1.0930163688290337, 1.0862905149874833, 1.0669279346426597, 1.0468692817797272, 1.0344796015899795, 1.03139923479563, 1.0348198807900126, 1.0408258208315933, 1.0453569107202845, 1.0452719116474287, 1.0421440393627366, 1.0445697836910866, 1.0627127788750457, 1.0973768372792718, 1.134869524361602, 1.1557168057448277, 1.1512818238341798, 1.131965755927753, 1.1168893234091843, 1.1142070346079147, 1.1129939021702804, 1.096169927879588, 1.0604586123873152, 1.0216935177151492, 1.000799750081449, 1.0060547666949433, 1.0281187791591233, 1.0491504430334107, 1.0555343659657062, 1.0448179006623057, 1.024759785493996, 1.0071158846113537, 1.0000151720660448, 1.003392813054269, 1.0109885600347739, 1.0171528837358177, 1.021134008552409, 1.024320944260422, 1.0257245740609202, 1.023685642497221, 1.0214556831632582, 1.0261392927028823, 1.039219126261391, 1.0512383015783526, 1.0506065357024075, 1.038048911351105, 1.0289216764340765, 1.0388015422694996, 1.0671718065057678, 1.0965792563336858, 1.1083892289132118, 1.0995145307984537, 1.083983177327029, 1.0783012198460986, 1.0849070878859342, 1.0892192252452246, 1.072911145723544, 1.0317769853471828, 0.982603969516043, 0.9518640609985095, 0.9539675194003552, 0.9779821029959781, 0.9974441032186885, 0.9965215260586449, 0.9862733330221134, 0.991911034974504, 1.0233077505934713, 1.0613941843589703, 1.0761245609355126, 1.0562415038144644, 1.019126642543732]",1,44.766898,id00300550000005100001500000095e625004750022383449
10000000,0.1403533768897632:0.024089536981528718:6.283185307179586,"[33.83007813355235, 36.55781932345312, 84.543411907127, 87.16052236065902, 52.12183007169169, 18.8383987062931, 8.302182842632835, 14.621013923960174, 21.91276269603761, 21.06181195100367, 13.958490799627393, 7.610909380780404, 6.5029168897535925, 9.506192554578686, 12.279888163298832, 11.748830035205524, 8.472820143508182, 5.358291383080071, 4.574651270043576, 5.751917234205418, 6.838364672752197, 6.350654831506904, 4.693222305664572, 3.4677409156397365, 3.7333737426541154, 5.015494040756385, 5.904797122361602, 5.480944699361618, 4.114474099845893, 2.963632178581325, 2.799390650516776, 3.3539036459575113, 3.7442698913537624, 3.425061467932762, 2.679930050030028, 2.2312049841364727, 2.4587951310939395, 3.0454123075130592, 3.352007075351588, 3.073847646770406, 2.5004747856661482, 2.1661781256973764, 2.30064810821713, 2.6424231470772996, 2.759174165985455, 2.5002960315094214, 2.1136654586183674, 1.9440183954728099, 2.0642645179926524, 2.2282090234547023, 2.1668803844870803, 1.88896647082695, 1.664010107004723, 1.721610702646878, 1.9997763717189816, 2.209241063913798, 2.136182514794002, 1.8579946089078478, 1.6507435939415949, 1.6974017707759863, 1.9071471749025588, 2.025367108687183, 1.904898249796291, 1.6507106957022981, 1.496745084878548, 1.5568014919290154, 1.7134897538071023, 1.7539793475689116, 1.6013494435490891, 1.3969226855031123, 1.3512228408090052, 1.5228572486812668, 1.754652131413447, 1.829150252563498, 1.6809045218661656, 1.4517554159342538, 1.3416783593705643, 1.4136069807025753, 1.5470090341414644, 1.5748283728888997, 1.4538853488295567, 1.296658640938109, 1.2441838801440372, 1.3207518857183802, 1.418286857615986, 1.415966591761363, 1.3037161847353813, 1.1842281598897406, 1.16027047136257, 1.2299026594187903, 1.2959968013838725, 1.2731627694623209, 1.176575405013998, 1.1022764256856667, 1.1245550592016955, 1.219325756812918, 1.290229774139223, 1.2663146599255062, 1.1699503507915496, 1.0887945495846967, 1.0846760813826382, 1.133531398993537, 1.1551852481194476, 1.0989653770016752, 0.9959121998525784, 0.9255660012695952, 0.9345332906645177, 0.9919755578364523, 1.0255502696135355, 0.9966524138037496, 0.9357387594355007, 0.9042791078816833, 0.927736504667957, 0.9714246952365695, 0.9820232932657053, 0.946890689598318, 0.9065057906542195, 0.9081761579728271, 0.9527944530416894, 0.9925400899834843, 0.9814557037053762, 0.9243880452299651, 0.8724251196179136, 0.869929204722491, 0.9087436917673924, 0.9371736639542405, 0.914172142446442, 0.8522588207872573, 0.8045459632258816, 0.809556850626899, 0.8515060984660922, 0.8773350795299775, 0.8524325840084579, 0.7970127136541592, 0.7658468920043962, 0.7928111136719729, 0.857106342180859, 0.9043715234016982, 0.8991762577405608, 0.8547747106015192, 0.8122146672256102, 0.7947640081077534, 0.7876871968274848, 0.7632513166128921, 0.7205685552256164, 0.6941603288657932, 0.7198619482592934, 0.793463655323303, 0.8665984373050029, 0.8870404324732309, 0.845525704115936, 0.7836265045354073, 0.7544265961746346, 0.7734388514550236, 0.8067438056800315, 0.8068997021525288, 0.760422434371687, 0.7002672799201026, 0.6728674528405081, 0.6942829899908536, 0.7381761260599724, 0.7639078564332813, 0.7539480218447681, 0.7249415745743343, 0.7065318937410184, 0.7128183588034332, 0.7336459425221789, 0.7494120598094947, 0.7505223062388697, 0.7422408408872002, 0.7338417165597916, 0.7268282997818111, 0.7152139473182102, 0.6957182335081049, 0.6745369641814383, 0.6618766795050554, 0.6601663118195469, 0.6600882734524415, 0.6504816999562799, 0.6321387991953581, 0.6197144621508186, 0.6279760433473797, 0.6558990950401358, 0.6854670506117475, 0.6972419873958432, 0.6874577947923668, 0.6698120791278137, 0.6607590963782929, 0.6636117486719101, 0.667321744207091, 0.6602472866685709, 0.643894021575368, 0.6323012700030219, 0.6381714501059391, 0.6604265266733865, 0.6856892044493561, 0.7013071715062364, 0.7059096261395696, 0.7070057475434617, 0.7096967484008878, 0.71030799075327, 0.7025757753997699, 0.6885337925616797, 0.679705754192217, 0.6853756773015374, 0.7008632272093819, 0.7101357468078214, 0.701427691507791, 0.6799294521340237, 0.6643862632881437, 0.6707220836602404, 0.6981076913708655, 0.729976960905802, 0.7486089680996422, 0.7500465428152328, 0.7462492510483317, 0.753017532391686, 0.7750528975161446, 0.8018682146056062, 0.8179407066838247, 0.8172990224572081, 0.8089372111457889, 0.8081572667287258, 0.8219783966447428, 0.8424610852735214, 0.8547187533773745, 0.8521810573268276, 0.8437437720647386, 0.8450562289778158, 0.8629664544730671, 0.8899481447618441, 0.9143547973195012, 0.9344531596058158, 0.9601660635599629, 1.0008264219570888, 1.0528466174161344, 1.100489065164779, 1.1282602721172812, 1.1321657672277357, 1.1202785716938064, 1.1048185415310037, 1.094643204637014, 1.0934084315090913, 1.1015015687846694, 1.1177492781112113, 1.1399576641168103, 1.1656145360246981, 1.193029606688492, 1.2217491432988368, 1.2514901551639626, 1.279996750693624, 1.3013773539694264, 1.3077523575390726, 1.2959241752794517, 1.2749802540132527, 1.2655944304008524]",1,44.766898,id00300550000005100001500000095e625004750022383449
