timeStep,qmean,Sqmean,Sqmeannorm
5.57e7,0.09731560440562248,0.7616686963786007,0.0009624164660833092
5.57e7,0.14312573712117277,9.181153298268041,0.01156949607415772
5.57e7,0.23841581153825495,35.092296716341316,0.04423740342164421
5.57e7,0.33485311057702105,47.20144155217424,0.05948884948368027
5.57e7,0.4343952690516561,42.126274960516206,0.053096489072115394
5.57e7,0.5358233857687565,47.9209352991458,0.06041189678324929
5.57e7,0.6339063392655175,41.015881199322145,0.05172400256736339
5.57e7,0.7277837832062057,46.26270565762647,0.05833295769432794
5.57e7,0.8259376414919914,49.10101172581364,0.061889953381756825
5.57e7,0.9243210918481215,54.319335352283986,0.06848694461768863
5.57e7,1.022182801803496,57.98273711417335,0.07311942067581542
5.57e7,1.1173471327217428,57.4857076168974,0.07248550938369917
5.57e7,1.213688464411393,68.92225453028634,0.08692296731058953
5.57e7,1.313273450527723,73.82702420231838,0.09308807681817471
5.57e7,1.4107318949698813,75.14267355086349,0.0947260425971078
5.57e7,1.506640864861161,82.89875209204331,0.10450965718775612
5.57e7,1.6034451523315203,85.1388938310616,0.10733626400816197
5.57e7,1.7014414145142422,98.10006618572743,0.1236576035063595
5.57e7,1.7987265555996903,99.26655503554004,0.12514513130330152
5.57e7,1.8957888248253194,102.69881764525167,0.1295052483040187
5.57e7,1.9943789369970213,112.58921484051564,0.14196202232507837
5.57e7,2.0914301624586282,115.61752849996334,0.14578081508204577
5.57e7,2.187082507395002,120.138203999908,0.15148939466090428
5.57e7,2.2849417235593523,131.7177655614215,0.16607275512865116
5.57e7,2.382710404909207,131.19609444520893,0.16539116602834816
5.57e7,2.4799731415277058,142.37623280969794,0.179509931843537
5.57e7,2.5776972027758394,144.14914141516044,0.18174286077001367
5.57e7,2.67554753703456,154.19612901075962,0.19440331302236524
5.57e7,2.772503006914722,152.6212003009172,0.1924196358842488
5.57e7,2.8692806372181447,164.2645929257226,0.2071043301905248
5.57e7,2.96593377447594,163.2532549384326,0.20584964485982762
5.57e7,3.0635297477775563,174.44799048340647,0.21993699622213003
5.57e7,3.1614185011165015,176.92257264007264,0.2230610567217992
5.57e7,3.2589325618292024,183.42225096883382,0.23126365158724374
5.57e7,3.3562862594722063,190.09331900057637,0.23968758451536107
5.57e7,3.453757438034321,194.51326688822533,0.2452490000694195
5.57e7,3.551161144114627,201.92255934599697,0.2545745124920973
5.57e7,3.6478625652505854,211.4869237998455,0.2666459997503821
5.57e7,3.7451440320694656,217.3214150687255,0.2740002259005536
5.57e7,3.8426210059407913,223.56215012247887,0.2818566020261198
5.57e7,3.9395947445724304,225.6159627850709,0.28443205882258216
5.57e7,4.037095535211362,237.84809633419283,0.2998752376445513
5.57e7,4.134549388617974,238.9022996175743,0.3012250234535573
5.57e7,4.232215552445368,253.51114349798513,0.31963802455285734
5.57e7,4.330103843164631,259.1693982414916,0.32677640351225984
5.57e7,4.427361922080238,267.9913012980151,0.3378742213599735
5.57e7,4.524137645996126,275.5529097597612,0.3474011989108075
5.57e7,4.621068005352794,290.8402620981735,0.36669974363420305
5.57e7,4.718398679508387,299.9210624222379,0.37814977170673214
5.57e7,4.815930194097771,319.7895111050048,0.40316972192227185
5.57e7,4.913344955822582,328.38594074650524,0.4140123161239693
5.57e7,5.010894737573997,355.88249398814247,0.4487226100558946
5.57e7,5.108560944675358,370.8772491503751,0.46763249794162776
5.57e7,5.2060950464250615,401.6224943151464,0.5063734789307132
5.57e7,5.302964777800892,422.43740116194203,0.5326151825056034
5.57e7,5.400192108614449,470.4792396895148,0.5931703181806426
5.57e7,5.497500456516036,511.6340504372744,0.6450977091055937
5.57e7,5.594369116860314,565.384665200915,0.7128564904446271
5.57e7,5.691732337002324,630.929692240231,0.7955123794165447
5.57e7,5.789059600838352,698.7962955790258,0.8809505630259222
5.57e7,5.886718625195528,793.2220120108722,1.0
5.57e7,5.936251868742972,3.1794802429915827,0.004010777039107539
