timeStep,qmean,Sqmean,Sqmeannorm
7.56e7,0.09731560440562248,1.0859129569285664,0.0013727951293823464
7.56e7,0.14312573712117277,13.238812099256982,0.01678442909894905
7.56e7,0.23841581153825495,38.66797630208104,0.04896501352166358
7.56e7,0.33485311057702105,49.248625434231165,0.06240004574408025
7.56e7,0.4343952690516561,43.72746660581291,0.05544295869011163
7.56e7,0.5358233857687565,50.481891730854024,0.0639931481157651
7.56e7,0.6339063392655175,38.872257183371644,0.049262293668701274
7.56e7,0.7277837832062057,45.83510097091155,0.0580784941133439
7.56e7,0.8259376414919914,47.72714959932832,0.06046866206790615
7.56e7,0.9243210918481215,53.3491289300755,0.06756694478412527
7.56e7,1.022182801803496,58.03275253901996,0.07353538523055228
7.56e7,1.1173471327217428,57.52863734271157,0.07288638888454267
7.56e7,1.213688464411393,67.93859486592343,0.0860746354830415
7.56e7,1.313273450527723,73.93901281357068,0.09370412249836085
7.56e7,1.4107318949698813,76.63738898760826,0.0970854313302544
7.56e7,1.506640864861161,82.7752641456744,0.10484473120123951
7.56e7,1.6034451523315203,86.88625320649665,0.1100467426572886
7.56e7,1.7014414145142422,95.88648942189407,0.12145170604573581
7.56e7,1.7987265555996903,98.55818866088084,0.12487899125994466
7.56e7,1.8957888248253194,105.94825399106128,0.1342089241177704
7.56e7,1.9943789369970213,113.29327224697097,0.14350699495742125
7.56e7,2.0914301624586282,112.07540203085277,0.14199928470869405
7.56e7,2.187082507395002,118.83700576284865,0.15053345262888473
7.56e7,2.2849417235593523,126.35324710990562,0.1600695950524377
7.56e7,2.382710404909207,130.17808570530175,0.16493483479439963
7.56e7,2.4799731415277058,141.6593530092697,0.1794729201222122
7.56e7,2.5776972027758394,142.999612187491,0.18114161811693183
7.56e7,2.67554753703456,155.11849247964963,0.19649109083922042
7.56e7,2.772503006914722,152.15373272538685,0.19274182139548643
7.56e7,2.8692806372181447,163.64414408611188,0.20733638104673768
7.56e7,2.96593377447594,161.90854123815652,0.20510387680221198
7.56e7,3.0635297477775563,177.1980951955428,0.2244836936232617
7.56e7,3.1614185011165015,175.13191990385982,0.2218503855332954
7.56e7,3.2589325618292024,186.15426110401916,0.23584280641907532
7.56e7,3.3562862594722063,191.80881560842818,0.2430092330058573
7.56e7,3.453757438034321,198.17974121648373,0.25107483765707794
7.56e7,3.551161144114627,202.81012406928116,0.2569354803217709
7.56e7,3.6478625652505854,206.10242023004432,0.26110646286851646
7.56e7,3.7451440320694656,216.3105557588252,0.2740314129162286
7.56e7,3.8426210059407913,220.7152501534022,0.27960979522768675
7.56e7,3.9395947445724304,227.2776687594508,0.28793193815876506
7.56e7,4.037095535211362,235.29862884251406,0.29809421507495737
7.56e7,4.134549388617974,239.1215781602656,0.3029357355731025
7.56e7,4.232215552445368,254.25296378846852,0.3221188671048156
7.56e7,4.330103843164631,258.53238174570544,0.32747979765129764
7.56e7,4.427361922080238,267.6659543764632,0.3390898377892895
7.56e7,4.524137645996126,275.7538306595977,0.34934741524132756
7.56e7,4.621068005352794,288.73014607563863,0.3657685351363143
7.56e7,4.718398679508387,299.5228919295044,0.3794512396756944
7.56e7,4.815930194097771,318.45465574346565,0.4034345905351071
7.56e7,4.913344955822582,328.7101347010262,0.41642164491074785
7.56e7,5.010894737573997,355.47013902714724,0.4502931471883129
7.56e7,5.108560944675358,368.99149295673686,0.4674523437639237
7.56e7,5.2060950464250615,401.6616061390533,0.5088180137548158
7.56e7,5.302964777800892,422.18005896435034,0.5348195536873266
7.56e7,5.400192108614449,471.3939263549187,0.597225846050148
7.56e7,5.497500456516036,509.27082802451423,0.6451364938949314
7.56e7,5.594369116860314,557.8197407195416,0.706668835153455
7.56e7,5.691732337002324,631.0652335433061,0.7993795602544793
7.56e7,5.789059600838352,701.257722999674,0.8884255407156864
7.56e7,5.886718625195528,789.4369678515183,1.0
7.56e7,5.936251868742972,3.0490978669736326,0.0038652257735714555
