TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,id
2.14e7,0.0499993,90.4244,-5671.89,0.0,-5011.95,1162.41,-0.248358,5182.81,5182.56,-0.00025158,0.019393,0.01735,0.036743,0.050.050.055000.01.00.001
2.15e7,0.0500208,90.4283,-5674.47,0.0,-5013.74,1162.91,-0.248441,5199.82,5199.57,-0.000243694,0.0194182,0.0173757,0.0367939,0.050.050.055000.01.00.001
2.16e7,0.0499608,90.6211,-5676.16,0.0,-5015.57,1161.51,-0.248649,5221.74,5221.49,-0.000137399,0.0194204,0.0173519,0.0367722,0.050.050.055000.01.00.001
2.17e7,0.0500208,91.0062,-5674.9,0.0,-5013.65,1162.91,-0.248435,5237.34,5237.09,-0.000160054,0.0194155,0.0173741,0.0367896,0.050.050.055000.01.00.001
2.18e7,0.0500487,90.6649,-5675.82,0.0,-5014.64,1163.56,-0.248457,5258.2,5257.96,-0.000168305,0.0194258,0.0173819,0.0368077,0.050.050.055000.01.00.001
2.19e7,0.0499336,91.0288,-5676.49,0.0,-5016.46,1160.88,-0.248747,5282.77,5282.52,-6.62363e-5,0.0193684,0.0173412,0.0367096,0.050.050.055000.01.00.001
2.2e7,0.0499765,91.3682,-5678.81,0.0,-5017.68,1161.88,-0.248761,5303.52,5303.27,4.08505e-5,0.0194153,0.0173437,0.0367589,0.050.050.055000.01.00.001
2.21e7,0.0499649,91.0265,-5680.94,0.0,-5019.94,1161.61,-0.248924,5325.11,5324.87,-0.000145143,0.0193967,0.0173763,0.036773,0.050.050.055000.01.00.001
2.22e7,0.0499574,91.2406,-5681.63,0.0,-5021.02,1161.43,-0.249005,5346.32,5346.07,6.62892e-5,0.0193887,0.0173446,0.0367333,0.050.050.055000.01.00.001
2.23e7,0.0499927,90.3676,-5681.56,0.0,-5021.28,1162.25,-0.24897,5365.55,5365.3,-0.000260759,0.0194106,0.0173574,0.0367681,0.050.050.055000.01.00.001
2.24e7,0.0499748,91.203,-5681.4,0.0,-5020.49,1161.84,-0.248945,5385.81,5385.56,-6.80958e-5,0.0194087,0.0173469,0.0367556,0.050.050.055000.01.00.001
2.25e7,0.0500233,91.1818,-5680.99,0.0,-5019.56,1162.97,-0.248813,5404.52,5404.27,-7.34034e-5,0.0194293,0.0173603,0.0367897,0.050.050.055000.01.00.001
2.26e7,0.0500098,90.9996,-5681.19,0.0,-5019.47,1162.65,-0.248827,5425.79,5425.54,-0.000332455,0.0194513,0.0173694,0.0368207,0.050.050.055000.01.00.001
2.27e7,0.050003,90.804,-5682.84,0.0,-5021.87,1162.49,-0.248992,5448.62,5448.37,-0.000225513,0.0194021,0.0173825,0.0367846,0.050.050.055000.01.00.001
2.28e7,0.050029,90.5786,-5682.39,0.0,-5021.71,1163.1,-0.248943,5471.18,5470.94,-0.000244651,0.0194295,0.0173506,0.0367801,0.050.050.055000.01.00.001
2.29e7,0.0499567,90.7981,-5680.34,0.0,-5020.34,1161.42,-0.248962,5494.18,5493.94,-0.0003043,0.0193985,0.0173245,0.036723,0.050.050.055000.01.00.001
2.3e7,0.0500197,90.997,-5678.34,0.0,-5017.01,1162.88,-0.248653,5510.94,5510.69,-0.000262461,0.0194381,0.0173578,0.0367959,0.050.050.055000.01.00.001
2.31e7,0.0499973,91.0386,-5680.06,0.0,-5018.85,1162.36,-0.248806,5532.37,5532.12,-0.000176027,0.0194296,0.0173556,0.0367852,0.050.050.055000.01.00.001
2.32e7,0.0499925,91.0015,-5680.26,0.0,-5019.52,1162.25,-0.248856,5552.26,5552.02,-0.000128426,0.0194154,0.0173419,0.0367573,0.050.050.055000.01.00.001
2.33e7,0.0499868,91.1467,-5679.17,0.0,-5018.28,1162.12,-0.248785,5571.66,5571.41,-2.09815e-5,0.019395,0.0173626,0.0367575,0.050.050.055000.01.00.001
2.34e7,0.0499811,91.3008,-5677.7,0.0,-5016.62,1161.99,-0.248686,5590.09,5589.84,-9.09138e-5,0.0194347,0.017325,0.0367597,0.050.050.055000.01.00.001
2.35e7,0.0499827,90.8002,-5677.68,0.0,-5016.89,1162.02,-0.248701,5610.16,5609.91,-0.000238285,0.0194082,0.0173656,0.0367737,0.050.050.055000.01.00.001
2.36e7,0.050001,91.1693,-5677.92,0.0,-5016.31,1162.45,-0.248636,5627.78,5627.53,-4.20266e-5,0.0194048,0.017398,0.0368028,0.050.050.055000.01.00.001
2.37e7,0.0499736,91.0979,-5679.26,0.0,-5018.55,1161.81,-0.248822,5651.93,5651.68,-3.90057e-5,0.0194009,0.0173483,0.0367492,0.050.050.055000.01.00.001
2.38e7,0.0499919,91.2225,-5680.44,0.0,-5019.16,1162.24,-0.248834,5675.23,5674.98,-9.07393e-5,0.0193947,0.0173832,0.0367778,0.050.050.055000.01.00.001
2.39e7,0.0500271,90.9052,-5680.15,0.0,-5018.87,1163.05,-0.248762,5694.51,5694.26,-6.03449e-5,0.0194288,0.0173699,0.0367988,0.050.050.055000.01.00.001
2.4e7,0.0499721,90.359,-5680.45,0.0,-5020.83,1161.78,-0.248971,5715.91,5715.66,-0.000256026,0.0193962,0.0173299,0.0367261,0.050.050.055000.01.00.001
2.41e7,0.0500131,90.6201,-5680.26,0.0,-5019.07,1162.73,-0.248796,5733.46,5733.21,-7.99252e-5,0.0194083,0.017402,0.0368104,0.050.050.055000.01.00.001
2.42e7,0.0500175,90.4429,-5681.72,0.0,-5021.01,1162.83,-0.248915,5756.54,5756.29,-0.000270563,0.0194209,0.0173705,0.0367915,0.050.050.055000.01.00.001
2.43e7,0.0499454,90.0347,-5682.45,0.0,-5023.71,1161.16,-0.249197,5781.2,5780.95,-0.000355923,0.0193757,0.0173148,0.0366905,0.050.050.055000.01.00.001
2.44e7,0.0500847,91.3999,-5683.17,0.0,-5021.13,1164.39,-0.248822,5797.62,5797.37,-2.07126e-5,0.0194391,0.0173762,0.0368154,0.050.050.055000.01.00.001
2.45e7,0.049981,90.9491,-5684.62,0.0,-5024.33,1161.98,-0.249184,5823.68,5823.43,-0.000100235,0.019402,0.0173297,0.0367317,0.050.050.055000.01.00.001
2.46e7,0.0499564,90.9288,-5685.45,0.0,-5024.98,1161.41,-0.249262,5844.43,5844.18,-0.000198327,0.0194047,0.0173398,0.0367445,0.050.050.055000.01.00.001
2.47e7,0.0500167,90.5784,-5685.21,0.0,-5024.17,1162.81,-0.24912,5862.88,5862.63,-0.000176399,0.0194319,0.0173723,0.0368042,0.050.050.055000.01.00.001
2.48e7,0.0500309,91.3151,-5685.2,0.0,-5023.63,1163.14,-0.249064,5883.44,5883.19,-7.93973e-5,0.01942,0.0173705,0.0367905,0.050.050.055000.01.00.001
2.49e7,0.0499541,91.0091,-5683.08,0.0,-5022.48,1161.36,-0.249105,5906.44,5906.19,-7.15375e-5,0.0193901,0.0173575,0.0367476,0.050.050.055000.01.00.001
2.5e7,0.0499902,90.8312,-5682.82,0.0,-5022.02,1162.2,-0.249021,5925.81,5925.56,-0.000114214,0.0193818,0.0173904,0.0367723,0.050.050.055000.01.00.001
2.51e7,0.0499755,90.815,-5678.93,0.0,-5018.26,1161.85,-0.2488,5942.75,5942.5,-6.72998e-5,0.0194051,0.0173601,0.0367652,0.050.050.055000.01.00.001
2.52e7,0.0500347,91.0392,-5678.44,0.0,-5017.32,1163.23,-0.248651,5961.59,5961.34,-3.35337e-5,0.019409,0.0173699,0.0367789,0.050.050.055000.01.00.001
2.53e7,0.0500026,90.9131,-5682.06,0.0,-5021.1,1162.49,-0.248943,5985.98,5985.73,-7.33835e-5,0.0193776,0.0173999,0.0367775,0.050.050.055000.01.00.001
2.54e7,0.0499889,90.3269,-5680.58,0.0,-5020.25,1162.17,-0.248908,6006.54,6006.3,-0.000270513,0.0193911,0.0173832,0.0367744,0.050.050.055000.01.00.001
2.55e7,0.0499693,90.3175,-5680.51,0.0,-5020.03,1161.71,-0.248924,6025.0,6024.75,-0.000367569,0.0194204,0.0173645,0.036785,0.050.050.055000.01.00.001
2.56e7,0.0499552,90.9424,-5682.02,0.0,-5021.28,1161.38,-0.249026,6046.87,6046.62,-0.000142355,0.019409,0.0173519,0.0367609,0.050.050.055000.01.00.001
2.57e7,0.049968,91.0815,-5684.09,0.0,-5023.45,1161.68,-0.249147,6068.15,6067.9,5.85271e-5,0.0193775,0.0173681,0.0367456,0.050.050.055000.01.00.001
2.58e7,0.0500054,90.9805,-5685.24,0.0,-5024.46,1162.55,-0.249155,6088.17,6087.93,-5.66015e-5,0.0194116,0.0173498,0.0367615,0.050.050.055000.01.00.001
2.59e7,0.0499847,90.8451,-5686.45,0.0,-5025.59,1162.07,-0.24926,6109.67,6109.42,-0.000211053,0.019431,0.0173438,0.0367748,0.050.050.055000.01.00.001
2.6e7,0.0500021,90.9076,-5687.28,0.0,-5025.96,1162.47,-0.249257,6129.6,6129.35,-0.000233598,0.0194144,0.0173869,0.0368013,0.050.050.055000.01.00.001
2.61e7,0.0499855,91.67,-5686.88,0.0,-5025.2,1162.09,-0.249233,6149.65,6149.4,9.03832e-5,0.0194169,0.0173584,0.0367752,0.050.050.055000.01.00.001
2.62e7,0.0500093,91.1632,-5688.75,0.0,-5027.66,1162.64,-0.249356,6173.18,6172.94,-0.000215745,0.0194443,0.0173249,0.0367692,0.050.050.055000.01.00.001
2.63e7,0.0500099,90.9353,-5687.47,0.0,-5026.65,1162.66,-0.24929,6194.19,6193.94,-0.000229259,0.0194416,0.0173257,0.0367673,0.050.050.055000.01.00.001
2.64e7,0.0499879,90.3273,-5687.36,0.0,-5027.25,1162.14,-0.249362,6216.77,6216.52,-0.000245615,0.0193906,0.0173693,0.0367599,0.050.050.055000.01.00.001
2.65e7,0.0499813,90.2144,-5687.44,0.0,-5027.6,1161.99,-0.249394,6237.63,6237.38,-0.000214016,0.0193906,0.0173595,0.0367501,0.050.050.055000.01.00.001
2.66e7,0.0499893,90.916,-5690.5,0.0,-5029.47,1162.18,-0.249503,6256.28,6256.03,-1.40191e-5,0.0193984,0.0173835,0.0367819,0.050.050.055000.01.00.001
2.67e7,0.0500237,90.977,-5693.08,0.0,-5031.51,1162.98,-0.249583,6275.66,6275.41,-6.9943e-5,0.0194238,0.0173881,0.036812,0.050.050.055000.01.00.001
2.68e7,0.0500044,90.9176,-5694.33,0.0,-5033.02,1162.53,-0.249709,6299.07,6298.82,-4.01805e-5,0.0193978,0.0174015,0.0367993,0.050.050.055000.01.00.001
2.69e7,0.0500476,91.4795,-5693.75,0.0,-5031.89,1163.53,-0.249571,6316.36,6316.11,4.14604e-5,0.0194262,0.0173725,0.0367987,0.050.050.055000.01.00.001
2.7e7,0.0500139,91.3437,-5695.08,0.0,-5033.23,1162.75,-0.249709,6337.91,6337.66,-9.38043e-5,0.0194431,0.0173633,0.0368063,0.050.050.055000.01.00.001
2.71e7,0.0499856,90.77,-5694.54,0.0,-5033.49,1162.09,-0.249768,6358.82,6358.57,-0.000321933,0.0194442,0.0173475,0.0367917,0.050.050.055000.01.00.001
2.72e7,0.0500389,90.8426,-5695.22,0.0,-5032.99,1163.33,-0.249655,6376.96,6376.71,-0.000265029,0.0194441,0.0174196,0.0368637,0.050.050.055000.01.00.001
2.73e7,0.0499815,91.1509,-5697.16,0.0,-5035.8,1161.99,-0.249923,6399.52,6399.27,-0.000314969,0.0194265,0.0173611,0.0367876,0.050.050.055000.01.00.001
2.74e7,0.0500069,91.3527,-5696.75,0.0,-5035.19,1162.58,-0.249845,6418.69,6418.44,-1.74128e-5,0.0194388,0.017349,0.0367878,0.050.050.055000.01.00.001
2.75e7,0.0499661,90.9651,-5696.92,0.0,-5036.23,1161.64,-0.249974,6441.26,6441.01,-0.000200426,0.0193981,0.017358,0.0367561,0.050.050.055000.01.00.001
2.76e7,0.0500388,91.931,-5696.98,0.0,-5034.26,1163.33,-0.249737,6455.99,6455.74,1.53611e-5,0.0194443,0.0173809,0.0368252,0.050.050.055000.01.00.001
2.77e7,0.0500045,91.9441,-5698.41,0.0,-5035.82,1162.53,-0.24989,6478.04,6477.79,-5.20148e-5,0.0194581,0.0173574,0.0368155,0.050.050.055000.01.00.001
2.78e7,0.0500114,92.1852,-5696.92,0.0,-5033.58,1162.69,-0.249735,6496.11,6495.86,-6.56983e-5,0.0194617,0.0173868,0.0368485,0.050.050.055000.01.00.001
2.79e7,0.0500156,92.0991,-5696.91,0.0,-5034.34,1162.79,-0.249777,6517.96,6517.71,3.02544e-5,0.0194256,0.0173791,0.0368046,0.050.050.055000.01.00.001
2.8e7,0.0500315,92.6858,-5696.56,0.0,-5032.14,1163.16,-0.249612,6535.6,6535.35,0.000290831,0.0194564,0.0174294,0.0368858,0.050.050.055000.01.00.001
2.81e7,0.050029,91.3891,-5696.99,0.0,-5035.1,1163.1,-0.249806,6560.59,6560.34,-0.000161743,0.0194177,0.017389,0.0368067,0.050.050.055000.01.00.001
2.82e7,0.0499829,91.9041,-5697.11,0.0,-5035.01,1162.03,-0.24987,6583.0,6582.75,2.45306e-5,0.019409,0.0173781,0.0367871,0.050.050.055000.01.00.001
2.83e7,0.0500307,92.354,-5696.84,0.0,-5034.05,1163.14,-0.249736,6603.22,6602.97,0.000260124,0.0194397,0.0173623,0.036802,0.050.050.055000.01.00.001
2.84e7,0.0500373,91.2032,-5695.72,0.0,-5034.03,1163.29,-0.249725,6623.0,6622.75,-9.7931e-5,0.0194313,0.0173747,0.0368059,0.050.050.055000.01.00.001
2.85e7,0.0499587,90.7189,-5696.27,0.0,-5035.94,1161.46,-0.249966,6645.6,6645.35,-0.000262011,0.0194167,0.0173324,0.036749,0.050.050.055000.01.00.001
2.86e7,0.0499839,91.3028,-5696.25,0.0,-5034.98,1162.05,-0.249866,6664.57,6664.32,-1.78417e-5,0.0194395,0.0173326,0.0367721,0.050.050.055000.01.00.001
2.87e7,0.050046,91.1776,-5696.41,0.0,-5034.41,1163.49,-0.249736,6682.42,6682.17,-0.000161668,0.0194495,0.0173778,0.0368273,0.050.050.055000.01.00.001
2.88e7,0.0500222,91.3859,-5697.94,0.0,-5035.72,1162.94,-0.249857,6704.68,6704.43,-0.000241368,0.019445,0.0173829,0.0368279,0.050.050.055000.01.00.001
2.89e7,0.050013,91.769,-5699.65,0.0,-5037.55,1162.73,-0.249989,6725.41,6725.16,-3.04962e-5,0.0194363,0.0173591,0.0367955,0.050.050.055000.01.00.001
2.9e7,0.0500031,90.9494,-5701.25,0.0,-5039.18,1162.5,-0.250109,6746.37,6746.12,-0.000343668,0.0194508,0.0173958,0.0368466,0.050.050.055000.01.00.001
2.91e7,0.0499915,91.7542,-5701.99,0.0,-5040.25,1162.23,-0.250195,6767.06,6766.81,4.86832e-6,0.0194146,0.0173588,0.0367734,0.050.050.055000.01.00.001
2.92e7,0.0500256,91.9141,-5701.5,0.0,-5039.14,1163.02,-0.250072,6785.77,6785.52,-7.6656e-5,0.0194643,0.0173386,0.0368029,0.050.050.055000.01.00.001
2.93e7,0.0500018,92.6596,-5701.68,0.0,-5038.43,1162.47,-0.250062,6806.59,6806.34,0.00029947,0.0194263,0.017386,0.0368123,0.050.050.055000.01.00.001
2.94e7,0.0499647,91.8128,-5701.83,0.0,-5039.9,1161.6,-0.250213,6829.48,6829.23,1.13369e-5,0.0194213,0.01736,0.0367813,0.050.050.055000.01.00.001
2.95e7,0.0500212,91.6895,-5702.54,0.0,-5039.55,1162.92,-0.250105,6847.97,6847.72,-0.000212569,0.0194606,0.0173972,0.0368579,0.050.050.055000.01.00.001
2.96e7,0.0499818,91.7861,-5700.1,0.0,-5037.89,1162.0,-0.250058,6871.0,6870.75,-3.49066e-5,0.0194147,0.0173868,0.0368015,0.050.050.055000.01.00.001
2.97e7,0.0499817,91.644,-5698.85,0.0,-5036.74,1162.0,-0.249983,6890.3,6890.05,-0.000128414,0.0194391,0.017365,0.0368041,0.050.050.055000.01.00.001
2.98e7,0.0500096,91.9886,-5698.95,0.0,-5036.42,1162.65,-0.249921,6909.26,6909.01,2.49611e-5,0.0194319,0.0173767,0.0368087,0.050.050.055000.01.00.001
2.99e7,0.0499801,91.394,-5698.91,0.0,-5036.99,1161.96,-0.250002,6931.05,6930.8,-0.000205052,0.019434,0.0173741,0.0368081,0.050.050.055000.01.00.001
3.0e7,0.0500067,91.5655,-5699.16,0.0,-5036.63,1162.58,-0.249939,6949.67,6949.42,-7.15137e-5,0.0194368,0.0173999,0.0368367,0.050.050.055000.01.00.001
3.01e7,0.0500209,92.0098,-5700.04,0.0,-5037.65,1162.91,-0.249983,6972.5,6972.25,-1.90176e-5,0.0194596,0.0173389,0.0367986,0.050.050.055000.01.00.001
3.02e7,0.0500258,91.9406,-5700.85,0.0,-5037.39,1163.02,-0.249959,6990.52,6990.27,-6.99742e-5,0.0194386,0.0174339,0.0368724,0.050.050.055000.01.00.001
3.03e7,0.0500109,92.1258,-5702.59,0.0,-5039.99,1162.68,-0.250149,7012.64,7012.39,4.2569e-5,0.0194406,0.0173641,0.0368046,0.050.050.055000.01.00.001
3.04e7,0.0499928,91.3403,-5702.94,0.0,-5040.78,1162.26,-0.250227,7035.68,7035.43,-4.03744e-5,0.0194237,0.0174035,0.0368272,0.050.050.055000.01.00.001
3.05e7,0.0500536,91.9636,-5704.2,0.0,-5041.13,1163.67,-0.250158,7055.62,7055.37,-1.66944e-5,0.0194858,0.0173601,0.0368459,0.050.050.055000.01.00.001
3.06e7,0.0499195,92.1193,-5704.41,0.0,-5042.78,1160.55,-0.250467,7081.2,7080.95,0.000213517,0.0193872,0.0173554,0.0367425,0.050.050.055000.01.00.001
3.07e7,0.049943,92.0343,-5706.55,0.0,-5044.64,1161.1,-0.250551,7101.03,7100.78,7.20913e-5,0.0194202,0.0173459,0.036766,0.050.050.055000.01.00.001
3.08e7,0.0499737,92.1421,-5704.63,0.0,-5042.45,1161.81,-0.250364,7121.99,7121.74,4.26109e-5,0.0194305,0.017346,0.0367766,0.050.050.055000.01.00.001
3.09e7,0.0500373,92.0903,-5702.58,0.0,-5039.5,1163.29,-0.250078,7138.83,7138.58,5.15433e-5,0.0194494,0.0173884,0.0368378,0.050.050.055000.01.00.001
3.1e7,0.0499494,91.9341,-5702.61,0.0,-5040.74,1161.25,-0.250289,7162.88,7162.63,-0.000132912,0.0194383,0.0173319,0.0367702,0.050.050.055000.01.00.001
3.11e7,0.050027,91.7275,-5702.93,0.0,-5039.65,1163.05,-0.250103,7179.94,7179.69,-0.000153156,0.0194733,0.0174008,0.0368741,0.050.050.055000.01.00.001
3.12e7,0.0500471,92.1451,-5704.36,0.0,-5041.02,1163.52,-0.250161,7199.0,7198.75,-1.74308e-5,0.0194796,0.0173718,0.0368514,0.050.050.055000.01.00.001
3.13e7,0.0500106,91.9726,-5704.84,0.0,-5042.82,1162.67,-0.250332,7221.62,7221.37,-3.96297e-5,0.0194426,0.0173348,0.0367774,0.050.050.055000.01.00.001
3.14e7,0.0499914,91.8225,-5704.65,0.0,-5041.88,1162.23,-0.2503,7242.26,7242.01,-0.000205476,0.019458,0.0173774,0.0368354,0.050.050.055000.01.00.001
3.15e7,0.0499986,92.1833,-5706.29,0.0,-5043.33,1162.39,-0.250383,7264.5,7264.25,-2.68204e-5,0.0194716,0.0173527,0.0368243,0.050.050.055000.01.00.001
3.16e7,0.0499607,91.2852,-5710.18,0.0,-5048.26,1161.51,-0.250758,7290.3,7290.05,-0.000382257,0.0194606,0.0173541,0.0368147,0.050.050.055000.01.00.001
3.17e7,0.0499957,91.5486,-5710.54,0.0,-5048.34,1162.32,-0.250711,7309.29,7309.03,-0.000245601,0.0194682,0.0173479,0.0368162,0.050.050.055000.01.00.001
3.18e7,0.0500107,92.2334,-5709.49,0.0,-5046.22,1162.67,-0.250552,7328.64,7328.39,4.26369e-5,0.019445,0.0173957,0.0368407,0.050.050.055000.01.00.001
3.19e7,0.0499935,91.8508,-5709.67,0.0,-5047.27,1162.27,-0.250645,7351.77,7351.52,-9.43507e-6,0.0194245,0.0173852,0.0368098,0.050.050.055000.01.00.001
3.2e7,0.0499261,92.0254,-5711.86,0.0,-5050.49,1160.71,-0.250954,7375.62,7375.37,-1.20647e-5,0.019398,0.0173338,0.0367318,0.050.050.055000.01.00.001
3.21e7,0.050042,91.9636,-5712.1,0.0,-5048.79,1163.4,-0.25067,7391.62,7391.37,-0.000108546,0.0194761,0.0173854,0.0368615,0.050.050.055000.01.00.001
3.22e7,0.050037,92.163,-5711.73,0.0,-5048.8,1163.28,-0.250679,7415.4,7415.15,1.64789e-5,0.0194589,0.0173649,0.0368238,0.050.050.055000.01.00.001
3.23e7,0.0500519,91.7533,-5711.33,0.0,-5048.17,1163.63,-0.250616,7434.65,7434.4,-0.000193735,0.0194719,0.0173932,0.0368651,0.050.050.055000.01.00.001
3.24e7,0.0499744,92.1676,-5713.36,0.0,-5051.08,1161.83,-0.250919,7457.96,7457.71,-1.28612e-5,0.0194426,0.0173388,0.0367814,0.050.050.055000.01.00.001
3.25e7,0.0499689,91.9571,-5713.72,0.0,-5051.34,1161.7,-0.250945,7478.68,7478.43,-0.000128506,0.0194573,0.0173437,0.036801,0.050.050.055000.01.00.001
3.26e7,0.0499833,92.0052,-5713.35,0.0,-5050.63,1162.04,-0.250877,7498.82,7498.57,-4.39671e-5,0.0194583,0.0173617,0.03682,0.050.050.055000.01.00.001
3.27e7,0.0500547,91.9316,-5713.23,0.0,-5049.43,1163.7,-0.250692,7514.86,7514.61,-0.000171706,0.019468,0.0174267,0.0368948,0.050.050.055000.01.00.001
3.28e7,0.0500513,92.4175,-5713.42,0.0,-5049.41,1163.62,-0.250696,7534.32,7534.07,-1.81517e-5,0.0194692,0.0174081,0.0368772,0.050.050.055000.01.00.001
3.29e7,0.0500248,92.2107,-5714.32,0.0,-5050.96,1163.0,-0.250836,7556.94,7556.69,-9.3126e-5,0.0194539,0.0173946,0.0368485,0.050.050.055000.01.00.001
3.3e7,0.0499449,92.0413,-5714.8,0.0,-5052.48,1161.14,-0.251054,7580.35,7580.1,-5.87124e-5,0.0194408,0.0173513,0.0367921,0.050.050.055000.01.00.001
3.31e7,0.0500338,92.385,-5714.23,0.0,-5050.88,1163.21,-0.250817,7597.23,7596.98,-0.000177973,0.0194847,0.017352,0.0368367,0.050.050.055000.01.00.001
3.32e7,0.0500403,92.9187,-5714.22,0.0,-5049.59,1163.36,-0.250724,7614.56,7614.31,8.44955e-5,0.0194917,0.0173933,0.036885,0.050.050.055000.01.00.001
3.33e7,0.050045,92.3372,-5714.29,0.0,-5050.04,1163.47,-0.250746,7633.0,7632.75,-3.22077e-5,0.0194856,0.0174122,0.0368977,0.050.050.055000.01.00.001
3.34e7,0.0499179,91.1888,-5714.89,0.0,-5053.72,1160.52,-0.251174,7659.08,7658.82,-0.000424985,0.0194243,0.0173489,0.0367733,0.050.050.055000.01.00.001
3.35e7,0.050003,92.1396,-5714.39,0.0,-5052.06,1162.49,-0.25094,7675.03,7674.77,5.31228e-6,0.0194357,0.0173507,0.0367864,0.050.050.055000.01.00.001
3.36e7,0.0499465,92.0623,-5713.79,0.0,-5050.94,1161.18,-0.250952,7695.78,7695.53,-0.000167952,0.0194449,0.0173804,0.0368252,0.050.050.055000.01.00.001
3.37e7,0.0499853,91.9955,-5712.35,0.0,-5049.79,1162.08,-0.25082,7716.39,7716.14,-5.60168e-5,0.0194701,0.0173404,0.0368105,0.050.050.055000.01.00.001
3.38e7,0.0500367,92.1676,-5713.99,0.0,-5050.7,1163.28,-0.250801,7737.88,7737.63,1.83502e-5,0.0194703,0.0173762,0.0368465,0.050.050.055000.01.00.001
3.39e7,0.050067,92.6071,-5713.96,0.0,-5049.34,1163.98,-0.250668,7758.0,7757.75,0.000116632,0.0194708,0.0174334,0.0369042,0.050.050.055000.01.00.001
3.4e7,0.0499623,92.565,-5714.06,0.0,-5051.0,1161.55,-0.250932,7783.08,7782.83,0.000113809,0.0194667,0.0173397,0.0368064,0.050.050.055000.01.00.001
3.41e7,0.0500244,92.146,-5714.05,0.0,-5050.65,1162.99,-0.250817,7800.48,7800.23,-0.000175682,0.01948,0.0173751,0.0368551,0.050.050.055000.01.00.001
3.42e7,0.0500533,92.4491,-5713.84,0.0,-5049.95,1163.67,-0.250728,7820.2,7819.95,0.000104876,0.0194851,0.0173823,0.0368674,0.050.050.055000.01.00.001
3.43e7,0.049999,92.1594,-5714.51,0.0,-5051.57,1162.4,-0.250914,7843.85,7843.6,3.27168e-5,0.0194617,0.0173627,0.0368244,0.050.050.055000.01.00.001
3.44e7,0.0499792,91.9163,-5712.73,0.0,-5050.39,1161.94,-0.250867,7865.01,7864.76,-0.000161648,0.0194348,0.0173671,0.0368019,0.050.050.055000.01.00.001
3.45e7,0.0499715,92.2271,-5714.0,0.0,-5052.16,1161.76,-0.250994,7889.79,7889.53,-9.61462e-5,0.0194303,0.0173187,0.036749,0.050.050.055000.01.00.001
3.46e7,0.0500083,92.5229,-5714.39,0.0,-5050.75,1162.62,-0.250848,7910.35,7910.1,-1.30398e-5,0.0194852,0.0173609,0.0368461,0.050.050.055000.01.00.001
3.47e7,0.0500442,92.316,-5713.7,0.0,-5050.12,1163.45,-0.250753,7928.58,7928.33,-0.000139004,0.01947,0.0173857,0.0368557,0.050.050.055000.01.00.001
3.48e7,0.0499887,92.2375,-5713.99,0.0,-5051.14,1162.16,-0.250901,7951.56,7951.31,-0.000132575,0.0194895,0.0173243,0.0368137,0.050.050.055000.01.00.001
3.49e7,0.0500498,92.4049,-5712.63,0.0,-5049.33,1163.58,-0.250693,7970.45,7970.2,-5.78309e-5,0.0194701,0.0173622,0.0368323,0.050.050.055000.01.00.001
3.5e7,0.0499888,92.6142,-5712.28,0.0,-5048.91,1162.16,-0.250758,7992.4,7992.15,-1.94657e-5,0.0194555,0.0173674,0.0368229,0.050.050.055000.01.00.001
3.51e7,0.050059,92.5358,-5710.07,0.0,-5046.29,1163.8,-0.250484,8010.17,8009.92,-5.47298e-5,0.0194995,0.0173548,0.0368543,0.050.050.055000.01.00.001
3.52e7,0.0500327,92.408,-5710.09,0.0,-5046.66,1163.19,-0.250547,8034.34,8034.09,-4.10445e-5,0.0194888,0.0173517,0.0368405,0.050.050.055000.01.00.001
3.53e7,0.0500095,92.1739,-5710.42,0.0,-5047.54,1162.65,-0.250638,8058.2,8057.94,3.65881e-5,0.0194537,0.0173659,0.0368196,0.050.050.055000.01.00.001
3.54e7,0.0499927,92.2327,-5710.2,0.0,-5047.41,1162.26,-0.250655,8080.33,8080.08,-3.07047e-5,0.0194546,0.0173556,0.0368102,0.050.050.055000.01.00.001
3.55e7,0.0500566,92.4006,-5710.15,0.0,-5046.68,1163.74,-0.250512,8097.21,8096.96,8.78717e-6,0.0194608,0.0173825,0.0368434,0.050.050.055000.01.00.001
3.56e7,0.049969,92.0403,-5710.75,0.0,-5048.5,1161.7,-0.250761,8120.95,8120.7,2.68444e-5,0.0194211,0.0173668,0.0367879,0.050.050.055000.01.00.001
3.57e7,0.0500129,92.073,-5710.29,0.0,-5047.65,1162.72,-0.25064,8138.17,8137.92,-5.4045e-5,0.01947,0.0173406,0.0368106,0.050.050.055000.01.00.001
3.58e7,0.0500066,92.6667,-5710.27,0.0,-5047.37,1162.58,-0.250632,8159.65,8159.4,0.000106561,0.0194272,0.017362,0.0367892,0.050.050.055000.01.00.001
3.59e7,0.0500465,92.2179,-5708.33,0.0,-5045.11,1163.51,-0.250426,8178.94,8178.69,-0.000146458,0.0194834,0.0173557,0.0368391,0.050.050.055000.01.00.001
3.6e7,0.049976,91.7945,-5708.52,0.0,-5045.72,1161.87,-0.250571,8202.67,8202.42,-0.000129787,0.0194486,0.0173905,0.0368391,0.050.050.055000.01.00.001
